##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_000754665.1	PRJNA266339	SAMN02947321	JPYT00000000.1	representative genome	43346	9901	Bison bison bison	na	TAMUID 2011002044	latest	Scaffold	Major	Full	2014/10/08	Bison_UMD1.0	University of Maryland	GCA_000754665.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/665/GCF_000754665.1_Bison_UMD1.0	na	na	na	haploid	vertebrate_mammalian	2828015366	2632247378	42.000000	0	128430	470414	NCBI RefSeq	NCBI Bison bison bison Annotation Release 100	2014/12/23	26038	20657	1701	18302915
GCF_018350155.1	PRJNA786922	SAMN19729386	JAFEKB000000000.1	representative genome	46844	46844	Leopardus geoffroyi	na	Oge1	latest	Chromosome	Major	Full	2021/05/13	O.geoffroyi_Oge1_pat1.0	Texas A&M University	GCA_018350155.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/350/155/GCF_018350155.1_O.geoffroyi_Oge1_pat1.0	na	na	na	alternate-pseudohaplotype	vertebrate_mammalian	2426370816	2426362316	42.000000	18	46	81	NCBI RefSeq	NCBI Leopardus geoffroyi Annotation Release 100	2021/12/07	35984	20127	12145	na
GCF_907164565.1	PRJNA961108	SAMEA8556771	CAJQZG000000000.1	representative genome	48139	48139	Psammomys obesus	na	na	latest	Scaffold	Major	Full	2021/06/02	mPsaObe1.curated_primary_1811	WELLCOME TRUST SANGER INSTITUTE	GCA_907164565.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/907/164/565/GCF_907164565.1_mPsaObe1.curated_primary_1811	na	na	na	haploid	vertebrate_mammalian	2364980841	2343653483	42.000000	0	11459	11459	NCBI RefSeq	GCF_907164565.1-RS_2023_04	2023/04/24	28312	20185	3800	na
GCF_025265405.1	PRJNA1021954	SAMN29828597	JANXIL000000000.1	representative genome	48708	48708	Mesoplodon densirostris	na	mMesDen1	latest	Chromosome	Major	Full	2022/09/19	mMesDen1 primary haplotype	Vertebrate Genomes Project	GCA_025265405.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/265/405/GCF_025265405.1_mMesDen1_primary_haplotype	na	na	na	haploid	vertebrate_mammalian	2683375131	2682674828	41.500000	22	73	73	NCBI RefSeq	GCF_025265405.1-RS_2023_10	2023/10/03	27868	19759	4172	na
GCF_014898055.3	PRJNA674757	SAMN10160270	RCFO00000000.1	representative genome	50954	50954	Talpa occidentalis	na	TD23	latest	Scaffold	Major	Full	2020/10/19	MPIMG_talOcc4v2.1	Max Planck Institute for Molecular Genetics	GCA_014898055.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/055/GCF_014898055.3_MPIMG_talOcc4v2.1	na	na	na	haploid	vertebrate_mammalian	2080972333	2078691145	42.000000	0	3201	3201	NCBI RefSeq	GCF_014898055.3-RS_2023_03	2023/03/24	31603	21597	6270	30145730
GCF_014108235.1	PRJNA665501	SAMN14734277	JABWUV000000000.1	representative genome	51298	51298	Myotis myotis	na	mMyoMyo1	latest	Scaffold	Major	Full	2020/08/07	mMyoMyo1.p	Bat1K	GCA_014108235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/235/GCF_014108235.1_mMyoMyo1.p	na	na	na	haploid	vertebrate_mammalian	2002780556	1973827151	43.000000	0	92	92	NCBI RefSeq	NCBI Myotis myotis Annotation Release 100	2020/09/25	30786	20154	5151	26713722;32699395
GCF_020740685.1	PRJNA778790	SAMN20391724	JAJGSA000000000.1	representative genome	51337	51337	Jaculus jaculus	na	mJacJac1	latest	Chromosome	Major	Full	2021/11/04	mJacJac1.mat.Y.cur	Vertebrate Genomes Project	GCA_020740685.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/685/GCF_020740685.1_mJacJac1.mat.Y.cur	na	na	na	haploid	vertebrate_mammalian	2863848715	2850145970	42.000000	25	159	159	NCBI RefSeq	NCBI Jaculus jaculus Annotation Release 102	2021/11/09	35105	20913	6128	na
GCF_001984765.1	PRJNA371604	SAMN06187566	MTKA00000000.1	representative genome	51338	51338	Castor canadensis	na	Ward	latest	Scaffold	Major	Full	2017/02/04	C.can genome v1.0	Hospital for Sick Children	GCA_001984765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/984/765/GCF_001984765.1_C.can_genome_v1.0	na	na	na	haploid	vertebrate_mammalian	2518306565	2517974655	39.500000	0	21157	21157	NCBI RefSeq	NCBI Castor canadensis Annotation Release 100	2017/02/09	29510	21700	1589	na
GCF_009764315.1	PRJNA614514	SAMN12630612	VVIV00000000.1	representative genome	54180	54180	Trachypithecus francoisi	na	TF-2019V2	latest	Scaffold	Major	Full	2019/12/18	Tfra_2.0	INSTITUTE OF ZOOLOGY, CHINESE ACADEMY OF SCIENCES	GCA_009764315.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/315/GCF_009764315.1_Tfra_2.0	na	na	na	haploid	vertebrate_mammalian	2875554650	2875478050	41.000000	0	1015	1015	NCBI RefSeq	NCBI Trachypithecus francoisi Annotation Release 100	2020/03/23	37845	21701	9911	31846031
GCF_000147115.1	PRJNA208947	SAMN02953645	AAPE00000000.2	representative genome	59463	59463	Myotis lucifugus	na	na	latest	Scaffold	Major	Full	2010/09/14	Myoluc2.0	Broad Institute	GCA_000147115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/115/GCF_000147115.1_Myoluc2.0	na	na	na	haploid	vertebrate_mammalian	2034575300	1966419868	42.500000	0	11654	72785	NCBI RefSeq	NCBI Myotis lucifugus Annotation Release 102	2018/01/17	31342	19953	4755	na
GCF_014108245.1	PRJNA666119	SAMN14734388	JACAGB000000000.1	representative genome	59472	59472	Pipistrellus kuhlii	na	mPipKuh1	latest	Scaffold	Major	Full	2020/08/07	mPipKuh1.p	Bat1K	GCA_014108245.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/245/GCF_014108245.1_mPipKuh1.p	na	na	na	haploid	vertebrate_mammalian	1775688541	1763487050	42.500000	0	202	202	NCBI RefSeq	NCBI Pipistrellus kuhlii Annotation Release 101	2021/12/14	29173	19329	5680	32699395
GCF_004115265.2	PRJNA613604	SAMN09948510	RXPC00000000.1	representative genome	59479	59479	Rhinolophus ferrumequinum	na	MPI-CBG mRhiFer1	latest	Chromosome	Minor	Full	2019/05/16	mRhiFer1_v1.p	Vertebrate Genomes Project	GCA_004115265.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/115/265/GCF_004115265.2_mRhiFer1_v1.p	na	na	na	haploid	vertebrate_mammalian	2075768562	2068222471	40.500000	28	134	134	NCBI RefSeq	GCF_004115265.2-RS_2023_02	2023/02/27	27139	19652	3499	33910595;32699395;33911273
GCF_014754425.2	PRJNA694191	SAMN14518290	JABAEV000000000.1	representative genome	59534	59534	Oryx dammah	na	SB20612	latest	Scaffold	Minor	Full	2020/09/25	SCBI_Odam_1.1	Smithsonian Conservation Biology Institute	GCA_014754425.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/754/425/GCF_014754425.2_SCBI_Odam_1.1	na	na	na	haploid	vertebrate_mammalian	2707165964	2688249944	41.500000	0	9088	9088	NCBI RefSeq	NCBI Oryx dammah Annotation Release 100	2021/03/15	32423	21161	7559	22775428;32365406
GCF_015252025.1	PRJNA680339	SAMN15458746	JACDXN000000000.1	representative genome	60711	60711	Chlorocebus sabaeus	strain=WHO RCB 10-87	na	latest	Scaffold	Major	Full	2020/11/06	Vero_WHO_p1.0	Viral Vectors and Vaccines Bioprocessing Group, McGill University	GCA_015252025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/252/025/GCF_015252025.1_Vero_WHO_p1.0	na	na	na	haploid	vertebrate_mammalian	2937827970	2930550240	41.000000	0	6872	6872	NCBI RefSeq	NCBI Chlorocebus sabaeus Annotation Release 102	2020/11/23	35004	21620	6955	na
GCF_903995435.1	PRJNA889758	SAMEA104026431	CAJFAB000000000.1	representative genome	60746	60746	Acomys russatus	na	na	latest	Chromosome	Major	Full	2020/08/21	mAcoRus1.1	SC	GCA_903995435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/995/435/GCF_903995435.1_mAcoRus1.1	na	na	na	haploid	vertebrate_mammalian	2301522284	2293568117	42.500000	33	623	623	NCBI RefSeq	GCF_903995435.1-RS_2023_02	2023/02/26	29331	20811	3307	na
GCF_011762505.1	PRJNA632612	SAMN12611849	JAAOMG000000000.1	representative genome	61156	61156	Arvicanthis niloticus	na	mArvNil1	latest	Chromosome	Major	Full	2020/03/27	mArvNil1.pat.X	Vertebrate Genomes Project	GCA_011762505.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/505/GCF_011762505.1_mArvNil1.pat.X	na	na	na	haploid	vertebrate_mammalian	2496761438	2476471911	41.500000	23	1595	1595	NCBI RefSeq	NCBI Arvicanthis niloticus Annotation Release 100	2020/05/13	31912	22234	3877	36344967
GCF_007474595.2	PRJNA558991	SAMN09948483	VHLE00000000.2	representative genome	61383	61383	Lynx canadensis	na	LIC74	latest	Chromosome	Major	Full	2020/07/14	mLynCan4.pri.v2	Vertebrate Genomes Project	GCA_007474595.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/474/595/GCF_007474595.2_mLynCan4.pri.v2	na	na	na	haploid	vertebrate_mammalian	2407810255	2405030913	41.500000	20	54	54	NCBI RefSeq	NCBI Lynx canadensis Annotation Release 102	2020/08/31	29379	19742	6045	33910595;33911273
GCF_022079265.1	PRJNA813836	SAMN23391104	JAJSDN000000000.1	representative genome	61384	61384	Lynx rufus	ecotype=Redwood Valley	CCGP_SWC_20201006	latest	Scaffold	Major	Full	2022/02/08	mLynRuf1.p	UCLA	GCA_022079265.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/079/265/GCF_022079265.1_mLynRuf1.p	na	na	na	haploid	vertebrate_mammalian	2439239374	2439236969	42.000000	0	75	75	NCBI RefSeq	GCF_022079265.1-RS_2023_03	2023/03/03	28854	19918	5102	na
GCF_022837055.1	PRJNA827818	SAMN26586088	JALEAK000000000.1	representative genome	61388	61388	Prionailurus viverrinus	na	Anna	latest	Chromosome	Major	Full	2022/04/08	UM_Priviv_1.0	University of Missouri	GCA_022837055.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/837/055/GCF_022837055.1_UM_Priviv_1.0	na	na	na	haploid	vertebrate_mammalian	2461545606	2461514529	42.000000	19	191	191	NCBI RefSeq	GCF_022837055.1-RS_2023_03	2023/03/03	30894	20111	6937	na
GCF_028018385.1	PRJNA998453	SAMN31801981	JAQMCS000000000.1	representative genome	61452	61452	Neofelis nebulosa	na	mNeoNeb1	latest	Chromosome	Major	Full	2023/01/31	mNeoNeb1.pri	Vertebrate Genomes Project	GCA_028018385.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/018/385/GCF_028018385.1_mNeoNeb1.pri	na	na	na	haploid	vertebrate_mammalian	2468345093	2466981241	42.000000	20	33	33	NCBI RefSeq	GCF_028018385.1-RS_2023_07	2023/07/31	36852	20501	12385	na
GCF_001698545.2	PRJNA339282	SAMN02786331	MCGX00000000.1	representative genome	61621	61621	Rhinopithecus bieti	na	Rb0	latest	Scaffold	Minor	Full	2016/08/03	ASM169854v2	Laboratory for conservation and utilization of Bio-resource	GCA_001698545.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/698/545/GCF_001698545.2_ASM169854v2	na	na	na	haploid	vertebrate_mammalian	2975774845	2800616040	41.000000	0	103881	103881	NCBI RefSeq	NCBI Rhinopithecus bieti Annotation Release 100	2021/05/24	33197	21657	5147	21292038
GCF_007565055.1	PRJNA565017	SAMN11039125	VMRL00000000.1	representative genome	61622	61622	Rhinopithecus roxellana	na	Shanxi Qingling	latest	Chromosome	Major	Full	2019/07/29	ASM756505v1	Northwest University	GCA_007565055.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/565/055/GCF_007565055.1_ASM756505v1	na	na	na	haploid	vertebrate_mammalian	3038460517	3038177455	41.000000	22	3256	3256	NCBI RefSeq	NCBI Rhinopithecus roxellana Annotation Release 101	2019/09/16	34842	21094	6235	16500120
GCF_006542625.1	PRJNA564096	SAMN11124083	VIFL00000000.1	representative genome	61853	61853	Nomascus leucogenys	na	Asia	latest	Chromosome	Major	Full	2019/07/02	Asia_NLE_v1	University of Washington	GCA_006542625.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/542/625/GCF_006542625.1_Asia_NLE_v1	na	na	na	haploid	vertebrate_mammalian	2843966406	2828874251	41.000000	26	2376	2761	NCBI RefSeq	NCBI Nomascus leucogenys Annotation Release 103	2019/09/09	33914	20527	6207	23874967
GCF_029834395.1	PRJNA972655	SAMN33271612	JARJLC000000000.1	representative genome	62283	62283	Sorex fumeus	na	SC7_HLTpool	latest	Contig	Major	Full	2023/04/17	SorFum_2.1	Trent University	GCA_029834395.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/834/395/GCF_029834395.1_SorFum_2.1	na	na	na	haploid	vertebrate_mammalian	2873555620	2873555620	43.500000	0	497	497	NCBI RefSeq	GCF_029834395.1-RS_2023_10	2023/10/04	30483	20380	4609	na
GCF_022376915.1	PRJNA955228	SAMN20589840	JAIOJW000000000.1	representative genome	68408	68408	Moschus berezovskii	ecotype=Sichuan	MB002	latest	Scaffold	Major	Full	2022/02/23	ASM2237691v1	Northwestern Polytechnical University	GCA_022376915.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/376/915/GCF_022376915.1_ASM2237691v1	na	na	na	haploid	vertebrate_mammalian	2813355390	2812546390	42.500000	0	2445	2445	NCBI RefSeq	GCF_022376915.1-RS_2023_04	2023/04/13	29874	20842	5519	na
GCF_000298355.1	PRJNA221623	SAMN00744358	AGSK00000000.1	representative genome	72004	72004	Bos mutus	na	yakQH1	latest	Scaffold	Major	Full	2013/01/09	BosGru_v2.0	BGI-shenzhen	GCA_000298355.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/355/GCF_000298355.1_BosGru_v2.0	na	na	na	haploid	vertebrate_mammalian	2645145588	2524990950	41.500000	0	41191	233197	NCBI RefSeq	NCBI Bos mutus Annotation Release 101	2015/10/23	24700	20519	595	22751099
GCF_000283155.1	PRJNA191537	SAMN00778988	AKZM00000000.1	representative genome	73337	9807	Ceratotherium simum simum	na	SDZICR_KB13650	latest	Scaffold	Major	Full	2012/07/31	CerSimSim1.0	Broad Institute	GCA_000283155.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/155/GCF_000283155.1_CerSimSim1.0	na	na	na	haploid	vertebrate_mammalian	2464350348	2366841180	41.000000	0	3086	57823	NCBI RefSeq	NCBI Ceratotherium simum simum Annotation Release 101	2015/11/25	25301	19984	2725	15475160;9126560;15008398
GCF_010015895.1	PRJNA611578	SAMN13049247	WMAJ00000000.1	representative genome	76717	76717	Lontra canadensis	na	GAN:19392208	latest	Scaffold	Major	Full	2020/01/27	GSC_riverotter_1.0	Canada's Genomic Enterprise	GCA_010015895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/895/GCF_010015895.1_GSC_riverotter_1.0	na	na	na	haploid	vertebrate_mammalian	2405748306	2395576457	41.500000	0	7023	13981	NCBI RefSeq	NCBI Lontra canadensis Annotation Release 100	2020/03/10	28984	20305	4465	na
GCF_022355385.1	PRJNA1010132	SAMN15012758	JABTCS000000000.1	representative genome	77151	77151	Mustela nigripes	na	SB6536	latest	Chromosome	Major	Full	2022/02/24	MUSNIG.SB6536	Smithsonian Institution	GCA_022355385.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/355/385/GCF_022355385.1_MUSNIG.SB6536	na	na	na	haploid	vertebrate_mammalian	2498532951	2416184788	41.500000	19	20574	20574	NCBI RefSeq	GCF_022355385.1-RS_2023_09	2023/09/07	30655	20269	6046	25208186;37249392
GCF_020826845.1	PRJNA998007	SAMN22047685	JAJIAY000000000.1	representative genome	77932	9805	Diceros bicornis minor	na	mBicDic1	latest	Chromosome	Major	Full	2021/11/10	mDicBic1.mat.cur	Vertebrate Genomes Project	GCA_020826845.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/826/845/GCF_020826845.1_mDicBic1.mat.cur	na	na	na	haploid	vertebrate_mammalian	3005519209	3004150348	41.500000	42	1075	1075	NCBI RefSeq	GCF_020826845.1-RS_2023_07	2023/07/26	30368	21434	5417	19432984
GCF_000317375.1	PRJNA210839	SAMN00727831	AHZW00000000.1	representative genome	79684	79684	Microtus ochrogaster	na	Prairie Vole_2	latest	Chromosome	Major	Full	2012/12/07	MicOch1.0	Broad Institute	GCA_000317375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/375/GCF_000317375.1_MicOch1.0	na	na	na	haploid	vertebrate_mammalian	2287340943	2104321675	42.500000	29	6450	187012	NCBI RefSeq	NCBI Microtus ochrogaster Annotation Release 102	2018/10/12	26397	20077	2350	na
GCF_009828535.3	PRJNA600985	SAMN12851060	WKKJ00000000.3	representative genome	81572	81572	Hylobates moloch	na	HMO894	latest	Scaffold	Major	Full	2021/11/10	HMol_V3	University of California, Santa Cruz	GCA_009828535.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/828/535/GCF_009828535.3_HMol_V3	na	na	na	haploid	vertebrate_mammalian	2848323459	2785970589	41.000000	0	18399	18399	NCBI RefSeq	GCF_009828535.3-RS_2023_07	2023/07/21	35467	21733	7690	na
GCF_021613505.1	PRJNA805220	SAMN16526506	JAKJSB000000000.1	representative genome	89248	89248	Equus quagga	na	Etosha38	latest	Chromosome	Major	Full	2022/01/31	UCLA_HA_Equagga_1.0	University of California Los Angeles	GCA_021613505.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/613/505/GCF_021613505.1_UCLA_HA_Equagga_1.0	na	na	na	haploid	vertebrate_mammalian	2500914156	2476968739	41.500000	22	12506	12506	NCBI RefSeq	GCF_021613505.1-RS_2023_03	2023/03/03	27599	21070	4113	23437078
GCF_019923935.1	PRJNA779724	SAMN11104991	VDCB00000000.1	representative genome	89462	89462	Bubalus bubalis	breed=Murrah	160015118507	latest	Complete Genome	Major	Full	2021/09/10	NDDB_SH_1	National Dairy Development Board, India	GCA_019923935.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/923/935/GCF_019923935.1_NDDB_SH_1	na	na	na	haploid	vertebrate_mammalian	2622444281	2622378381	41.500000	25	25	25	NCBI RefSeq	NCBI Bubalus bubalis Annotation Release 103	2021/11/11	37167	21359	11696	na
GCF_004126475.2	PRJNA524358	SAMN09948786	RXPA00000000.2	representative genome	89673	89673	Phyllostomus discolor	na	MPI-MPIP mPhyDis1	latest	Chromosome	Major	Full	2020/05/12	mPhyDis1.pri.v3	Vertebrate Genomes Project	GCA_004126475.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/126/475/GCF_004126475.2_mPhyDis1.pri.v3	na	na	na	haploid	vertebrate_mammalian	2108832841	2093744005	42.500000	17	77	77	NCBI RefSeq	NCBI Phyllostomus discolor Annotation Release 101	2020/08/31	31980	19754	6797	32699395;33910595;33911273
GCF_003676395.1	PRJNA504867	SAMN09386610	RCWK00000000.1	representative genome	90247	90247	Lagenorhynchus obliquidens	na	GAN/ISIS:26980383/991018	latest	Scaffold	Major	Full	2018/10/23	ASM367639v1	Canada's Genomic Enterprise	GCA_003676395.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/395/GCF_003676395.1_ASM367639v1	na	na	na	haploid	vertebrate_mammalian	2334450779	2324154907	41.500000	0	5421	21792	NCBI RefSeq	NCBI Lagenorhynchus obliquidens Annotation Release 100	2018/11/13	28943	18422	6542	na
GCF_003676075.3	PRJNA516936	SAMN10078668	QZWP00000000.2	representative genome	93162	93162	Marmota flaviventris	na	SJ_83	latest	Scaffold	Minor	Full	2019/05/24	GSC_YBM_2.1	Canada's Genomic Enterprise	GCA_003676075.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/075/GCF_003676075.3_GSC_YBM_2.1	na	na	na	haploid	vertebrate_mammalian	2579522885	2527007966	40.000000	0	33523	68411	NCBI RefSeq	NCBI Marmota flaviventris Annotation Release 101	2020/05/21	29969	20813	4235	na
GCF_003009895.1	PRJNA694192	SAMN07212965	PEQU00000000.1	representative genome	95912	95912	Hyaena hyaena	na	Hyena2069	latest	Scaffold	Major	Full	2018/03/19	ASM300989v1	Potsdam University	GCA_003009895.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/009/895/GCF_003009895.1_ASM300989v1	na	na	na	haploid	vertebrate_mammalian	2374716107	2357934625	41.500000	0	5760	5760	NCBI RefSeq	NCBI Hyaena hyaena Annotation Release 100	2021/01/25	29685	20024	6145	22456883;29528428
GCF_963259705.1	PRJNA1014467	SAMEA9921455	CAUJLG000000000.1	representative genome	98922	98922	Myotis daubentonii	na	na	latest	Chromosome	Major	Full	2023/08/20	mMyoDau2.1	WELLCOME SANGER INSTITUTE	GCA_963259705.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/259/705/GCF_963259705.1_mMyoDau2.1	na	na	na	haploid	vertebrate_mammalian	2127807131	2127587331	43.000000	23	121	121	NCBI RefSeq	GCF_963259705.1-RS_2023_09	2023/09/20	32043	21049	4898	na
GCF_024166365.1	PRJNA861314	SAMN29174328	JAMZQU000000000.1	representative genome	99487	9783	Elephas maximus indicus	na	mEleMax1	latest	Chromosome	Major	Full	2022/07/06	mEleMax1 primary haplotype	Vertebrate Genomes Project	GCA_024166365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/166/365/GCF_024166365.1_mEleMax1_primary_haplotype	na	na	na	haploid	vertebrate_mammalian	3401247148	3397913467	41.000000	29	64	64	NCBI RefSeq	GCF_024166365.1-RS_2023_02	2023/02/26	30964	21809	5228	na
GCF_014885135.2	PRJNA868355	SAMN07276871	NMRL00000000.1	representative genome	100897	100897	Microtus fortis	na	MF-2015	latest	Scaffold	Minor	Full	2020/10/13	M_Fortis_MF-2015_v1.1	Shanghai Institute for Biological Sciences, Chinese Academy of Sciences	GCA_014885135.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/885/135/GCF_014885135.2_M_Fortis_MF-2015_v1.1	na	na	na	haploid	vertebrate_mammalian	2189376753	2092963403	42.500000	0	10460	10460	NCBI RefSeq	GCF_014885135.2-RS_2023_02	2023/02/26	29701	21656	4972	na
GCF_019054845.1	PRJNA748106	SAMN19232064	JAHHPX000000000.1	representative genome	105255	105255	Dipodomys spectabilis	na	Male_0828	latest	Contig	Major	Full	2021/06/29	ASM1905484v1	Auburn University	GCA_019054845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/054/845/GCF_019054845.1_ASM1905484v1	na	na	na	haploid	vertebrate_mammalian	2844766008	2844766008	41.000000	0	2026	2026	NCBI RefSeq	NCBI Dipodomys spectabilis Annotation Release 100	2021/07/20	33494	20632	6281	na
GCF_024139225.1	PRJNA862492	SAMN28420931	JAMYDX000000000.1	representative genome	109475	109475	Suncus etruscus	na	mSunEtr1	latest	Chromosome	Major	Full	2022/07/06	mSunEtr1.pri.cur	Vertebrate Genomes Project	GCA_024139225.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/139/225/GCF_024139225.1_mSunEtr1.pri.cur	na	na	na	haploid	vertebrate_mammalian	2471666657	2461022602	40.000000	22	147	147	NCBI RefSeq	GCF_024139225.1-RS_2023_02	2023/02/26	39091	19819	13906	na
GCF_000412655.1	PRJNA218631	SAMN01801565	ANKR00000000.1	representative genome	109478	109478	Myotis brandtii	na	na	latest	Scaffold	Major	Full	2013/06/28	ASM41265v1	BGI	GCA_000412655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/655/GCF_000412655.1_ASM41265v1	na	na	na	haploid	vertebrate_mammalian	2107242811	1981769726	42.500000	0	169750	325414	NCBI RefSeq	NCBI Myotis brandtii Annotation Release 101	2015/10/26	28793	19988	4176	23962925
GCF_943737965.1	PRJNA887448	SAMEA9952654	CALSGD000000000.1	representative genome	109678	109678	Phodopus roborovskii	na	na	latest	Contig	Major	Full	2022/07/01	PHOROB	FREIE UNIVERSITAET BERLIN	GCA_943737965.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/737/965/GCF_943737965.1_PHOROB	na	na	na	haploid	vertebrate_mammalian	2384223288	2384223288	41.500000	0	2078	2078	NCBI RefSeq	GCF_943737965.1-RS_2023_02	2023/02/26	26341	20480	2373	na
GCF_027409185.1	PRJNA1052075	SAMN32206947	JAPWCP000000000.1	representative genome	110931	110931	Cynocephalus volans	na	mCynVol1	latest	Chromosome	Major	Full	2022/12/28	mCynVol1.pri	Vertebrate Genomes Project	GCA_027409185.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/409/185/GCF_027409185.1_mCynVol1.pri	na	na	na	haploid	vertebrate_mammalian	2814418120	2814385620	40.000000	20	130	130	NCBI RefSeq	GCF_027409185.1-RS_2024_02	2024/02/16	31559	21694	3505	na
GCF_018167655.1	PRJNA729470	SAMN18478481	JAGKIF000000000.1	representative genome	111838	111838	Microtus oregoni	na	MIOR12	latest	Contig	Major	Full	2021/04/26	Mior012	Oklahoma State Universtiy	GCA_018167655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/167/655/GCF_018167655.1_Mior012	na	na	na	haploid	vertebrate_mammalian	3017107361	3017107361	44.000000	0	2147	2147	NCBI RefSeq	NCBI Microtus oregoni Annotation Release 100	2021/05/12	34407	25418	4040	na
GCF_000442215.2	PRJNA232751	SAMN02953859	AUPI00000000.1	representative genome	118797	118797	Lipotes vexillifer	na	na	latest	Scaffold	Minor	Full	2013/07/24	Lipotes_vexillifer_v1.1	BGI	GCA_000442215.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/442/215/GCF_000442215.2_Lipotes_vexillifer_v1.1	na	na	na	haploid	vertebrate_mammalian	2419479385	2387341922	41.000000	0	24809	148597	NCBI RefSeq	NCBI Lipotes vexillifer Annotation Release 100	2021/06/07	22245	17942	90	16046150;24169659
GCF_000243295.1	PRJNA189960	SAMN00632092	AHIN00000000.1	representative genome	127582	9778	Trichechus manatus latirostris	na	Lorelei	latest	Scaffold	Major	Full	2012/01/23	TriManLat1.0	Broad Institute	GCA_000243295.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/295/GCF_000243295.1_TriManLat1.0	na	na	na	haploid	vertebrate_mammalian	3103791524	2769082795	40.500000	0	6322	166489	NCBI RefSeq	GCF_000243295.1-RS_2024_01	2024/01/26	25210	19114	2727	18590805;25621460
