##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_028500815.1	PRJNA940128	SAMN32104255	JAPUFG000000000.1	representative genome	75485	75485	Rissa tridactyla	na	bRisTri1	latest	Chromosome	Major	Full	2023/02/09	bRisTri1.patW.cur.20221130	Vertebrate Genomes Project	GCA_028500815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/500/815/GCF_028500815.1_bRisTri1.patW.cur.20221130	na	na	na	haploid	vertebrate_other	1353621101	1352834728	44.500000	32	716	716	NCBI RefSeq	GCF_028500815.1-RS_2023_03	2023/03/08	19635	16534	2794	na
GCF_016077235.1	PRJNA686119	SAMN16509697	JADDRR000000000.1	representative genome	77115	77115	Cyprinodon tularosa	strain=WSP-4	na	latest	Contig	Major	Full	2020/12/15	ASM1607723v1	Purdue University	GCA_016077235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/077/235/GCF_016077235.1_ASM1607723v1	na	na	na	haploid	vertebrate_other	1086882241	1086882241	39.000000	0	2003	2003	NCBI RefSeq	NCBI Cyprinodon tularosa Annotation Release 100	2020/12/18	28267	23979	3709	34137170
GCF_030144855.1	PRJNA1022099	SAMN32745077	JASKZA000000000.1	representative genome	79690	79690	Hypanus sabinus	na	sHypSab1	latest	Chromosome	Major	Full	2023/06/05	sHypSab1.hap1	Vertebrate Genomes Project	GCA_030144855.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/144/855/GCF_030144855.1_sHypSab1.hap1	na	na	na	haploid	vertebrate_other	4044869043	4044539443	43.500000	35	2989	2989	NCBI RefSeq	GCF_030144855.1-RS_2023_09	2023/09/29	30308	22522	6637	na
GCF_009819535.1	PRJNA614516	SAMN12629509	WNMS00000000.1	representative genome	80427	80427	Lacerta agilis	na	rLacAgi1	latest	Chromosome	Major	Full	2019/12/31	rLacAgi1.pri	Vertebrate Genomes Project	GCA_009819535.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/535/GCF_009819535.1_rLacAgi1.pri	na	na	na	haploid	vertebrate_other	1391387079	1387896001	43.500000	20	28	28	NCBI RefSeq	NCBI Lacerta agilis Annotation Release 100	2020/03/24	23190	20325	2335	na
GCF_031168955.1	PRJNA1018584	SAMN33716189	na	representative genome	80720	80720	Gadus macrocephalus	na	Gmac_GOA_2020	latest	Chromosome	Major	Full	2023/09/05	ASM3116895v1	NOAA Fisheries	GCA_031168955.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/168/955/GCF_031168955.1_ASM3116895v1	na	na	na	haploid	vertebrate_other	555681083	555198920	45.500000	23	23	23	NCBI RefSeq	GCF_031168955.1-RS_2023_09	2023/09/26	30575	22223	8056	na
GCF_021347895.1	PRJNA888054	SAMN16534234	JAEMOU000000000.1	representative genome	80966	80966	Acanthochromis polyacanthus	ecotype=Palm Island	Apoly-LR-REF	latest	Chromosome	Major	Full	2022/01/11	KAUST_Apoly_ChrSc	King Abdullah University of Science and Technology	GCA_021347895.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/347/895/GCF_021347895.1_KAUST_Apoly_ChrSc	na	na	na	haploid	vertebrate_other	956771783	956697037	40.500000	24	81	81	NCBI RefSeq	GCF_021347895.1-RS_2023_02	2023/02/27	30251	23921	5941	na
GCF_022539595.1	PRJNA949671	SAMN23798798	JAJUWX000000000.1	representative genome	80972	80972	Amphiprion ocellaris	ecotype=Okinawa	individual 3	latest	Chromosome	Major	Full	2022/03/10	ASM2253959v1	Okinawa Institute of Science and Technology	GCA_022539595.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/539/595/GCF_022539595.1_ASM2253959v1	na	na	na	haploid	vertebrate_other	863468154	863331513	39.500000	24	353	353	NCBI RefSeq	GCF_022539595.1-RS_2023_03	2023/03/29	28286	23035	4839	35353192;17263894
GCF_026979565.1	PRJNA940449	SAMN12254000	JAPVQZ000000000.1	representative genome	81927	81927	Vidua chalybeata	na	OUT-0048	latest	Chromosome	Major	Full	2022/12/21	bVidCha1 merged haplotype	Vertebrate Genomes Project	GCA_026979565.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/979/565/GCF_026979565.1_bVidCha1_merged_haplotype	na	na	na	haploid	vertebrate_other	1080440577	1080275046	42.000000	41	177	177	NCBI RefSeq	GCF_026979565.1-RS_2023_03	2023/03/03	21003	16658	4143	na
GCF_963514075.1	PRJNA1046555	SAMEA12219431	CAUPSU000000000.1	representative genome	82655	82655	Conger conger	na	na	latest	Chromosome	Major	Full	2023/09/29	fConCon1.1	WELLCOME SANGER INSTITUTE	GCA_963514075.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/514/075/GCF_963514075.1_fConCon1.1	na	na	na	haploid	vertebrate_other	1136402888	1136201088	44.000000	19	380	380	NCBI RefSeq	GCF_963514075.1-RS_2023_11	2023/11/30	37124	26618	9237	na
GCF_022985175.1	PRJNA887821	SAMN15716776	JACTAM000000000.1	representative genome	84645	84645	Labeo rohita	strain=BAU-BD-2019	na	latest	Chromosome	Major	Full	2022/04/19	IGBB_LRoh.1.0	Mississippi State University	GCA_022985175.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/985/175/GCF_022985175.1_IGBB_LRoh.1.0	na	na	na	haploid	vertebrate_other	1126541939	945494714	36.000000	25	2869	2869	NCBI RefSeq	GCF_022985175.1-RS_2023_02	2023/02/26	31701	26277	4024	na
GCF_012460135.2	PRJNA665515	SAMN14074414	JAAQZI000000000.1	representative genome	84834	84834	Molothrus ater	breed=brown headed cowbird	BHLD 08-10-18	latest	Chromosome	Major	Full	2022/10/11	BPBGC_Mater_1.1	Brood Parasitic Bird Genomes Consortium	GCA_012460135.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/460/135/GCF_012460135.2_BPBGC_Mater_1.1	na	na	na	haploid	vertebrate_other	1087219985	1087156585	42.500000	41	373	691	NCBI RefSeq	GCF_012460135.2-RS_2023_03	2023/03/22	18259	16046	1999	na
GCF_000691975.1	PRJNA253849	SAMN02297499	JMFN00000000.1	representative genome	85066	85066	Corvus brachyrhynchos	na	BGI_N302	latest	Scaffold	Major	Full	2014/06/02	ASM69197v1	BGI	GCA_000691975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/975/GCF_000691975.1_ASM69197v1	na	na	na	haploid	vertebrate_other	1091312783	1051781861	42.000000	0	10547	89646	NCBI RefSeq	NCBI Corvus brachyrhynchos Annotation Release 101	2016/07/29	19328	14927	4257	25504712
GCF_901933205.1	PRJNA566393	SAMEA5603054	CABFNF000000000.1	representative genome	87175	87175	Camarhynchus parvulus	na	na	latest	Chromosome	Major	Full	2019/09/06	STF_HiC	UPPSALA UNIVERISTY	GCA_901933205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/933/205/GCF_901933205.1_STF_HiC	na	na	na	haploid	vertebrate_other	1051609828	1051517328	42.500000	31	1345	1527	NCBI RefSeq	NCBI Camarhynchus parvulus Annotation Release 100	2019/09/19	16830	15747	872	na
GCF_016545835.1	PRJNA699292	SAMN12497667	VORL00000000.1	representative genome	88082	88082	Crotalus tigris	ecotype=Arizona	CLP2741	latest	Contig	Major	Full	2021/01/06	ASM1654583v1	Clemson University	GCA_016545835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/545/835/GCF_016545835.1_ASM1654583v1	na	na	na	haploid	vertebrate_other	1612002213	1612002213	40.000000	0	4228	4228	NCBI RefSeq	NCBI Crotalus tigris Annotation Release 100	2021/02/03	23820	19653	3421	na
GCF_958295425.1	PRJNA1000511	SAMEA10984647	CATQIT000000000.1	representative genome	90069	90069	Solea solea	na	na	latest	Chromosome	Major	Full	2023/07/06	fSolSol10.1	WELLCOME SANGER INSTITUTE	GCA_958295425.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/958/295/425/GCF_958295425.1_fSolSol10.1	na	na	na	haploid	vertebrate_other	643757955	643683355	41.000000	21	242	242	NCBI RefSeq	GCF_958295425.1-RS_2023_08	2023/08/02	37145	22383	14295	na
GCF_016745375.1	PRJNA702526	SAMN12875914	WIOS00000000.1	representative genome	90988	90988	Pimephales promelas	strain=EPAAWBERC	na	latest	Scaffold	Major	Full	2021/01/24	EPA_FHM_2.0	US EPA	GCA_016745375.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/375/GCF_016745375.1_EPA_FHM_2.0	na	na	na	haploid	vertebrate_other	1066412313	925373839	38.500000	0	910	910	NCBI RefSeq	NCBI Pimephales promelas Annotation Release 100	2021/02/19	36695	26629	9399	34888930;26328777
GCF_009819885.2	PRJNA613294	SAMN12618602	WNMQ00000000.2	representative genome	91951	91951	Catharus ustulatus	na	bCatUst1	latest	Chromosome	Major	Full	2020/12/22	bCatUst1.pri.v2	Vertebrate Genomes Project	GCA_009819885.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/885/GCF_009819885.2_bCatUst1.pri.v2	na	na	na	haploid	vertebrate_other	1131616530	1118712835	42.500000	41	160	160	NCBI RefSeq	NCBI Catharus ustulatus Annotation Release 101	2021/07/26	19631	16929	2327	na
GCF_001577835.2	PRJNA314147	SAMN03989050	LSZS00000000.1	representative genome	93934	93934	Coturnix japonica	na	7356	latest	Chromosome	Minor	Full	2016/03/01	Coturnix japonica 2.1	McDonnell Genome Institute - Washington University School of Medicine	GCA_001577835.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/577/835/GCF_001577835.2_Coturnix_japonica_2.1	na	na	na	haploid	vertebrate_other	927640260	917246527	41.500000	31	2530	9641	NCBI RefSeq	NCBI Coturnix japonica Annotation Release 101	2020/02/06	20956	16026	4736	11736810
GCF_000705375.1	PRJNA265201	SAMN02316659	JMFW00000000.2	representative genome	94827	94827	Tinamus guttatus	na	BGI_N309	latest	Scaffold	Major	Full	2014/08/05	ASM70537v2	BGI	GCA_000705375.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/375/GCF_000705375.1_ASM70537v2	na	na	na	haploid	vertebrate_other	1047056493	1024813426	41.500000	0	82514	142367	NCBI RefSeq	NCBI Tinamus guttatus Annotation Release 100	2014/11/06	16984	15723	1051	25504712
GCF_001723915.1	PRJNA357062	SAMN03102901	MDVQ00000000.1	representative genome	94835	94835	Gavialis gangeticus	na	Ggan-Ray	latest	Scaffold	Major	Full	2016/09/13	GavGan_comp1	The International Crocodilian Genomes Working Group	GCA_001723915.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/723/915/GCF_001723915.1_GavGan_comp1	na	na	na	haploid	vertebrate_other	2640775248	1942619961	44.000000	0	80	80	NCBI RefSeq	NCBI Gavialis gangeticus Annotation Release 100	2016/12/12	18911	14315	4376	na
GCF_029531705.1	PRJNA1031231	SAMN25637154	JAKNRS000000000.1	representative genome	94885	94885	Pantherophis guttatus	na	1	latest	Scaffold	Major	Full	2023/03/31	CU_Pguttatus_1	Columbia University	GCA_029531705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/531/705/GCF_029531705.1_CU_Pguttatus_1	na	na	na	haploid	vertebrate_other	1708105946	1649955141	40.500000	0	466	466	NCBI RefSeq	GCF_029531705.1-RS_2023_10	2023/10/30	26250	20058	5475	na
GCF_000687285.1	PRJNA265998	SAMN02339888	JJRF00000000.1	representative genome	97097	97097	Phaethon lepturus	na	BGI_N335	latest	Scaffold	Major	Full	2014/05/08	ASM68728v1	BGI	GCA_000687285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/285/GCF_000687285.1_ASM68728v1	na	na	na	haploid	vertebrate_other	1152958507	1147080466	41.500000	0	66785	132071	NCBI RefSeq	NCBI Phaethon lepturus Annotation Release 100	2014/11/05	15387	15065	126	25504712
GCF_000709895.1	PRJNA264996	SAMN02318095	JJRR00000000.1	representative genome	100784	925459	Balearica regulorum gibbericeps	na	BGI_N312	latest	Scaffold	Major	Full	2014/06/25	ASM70989v1	BGI	GCA_000709895.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/895/GCF_000709895.1_ASM70989v1	na	na	na	haploid	vertebrate_other	1127605500	1123510897	41.000000	0	53490	111849	NCBI RefSeq	NCBI Balearica regulorum gibbericeps Annotation Release 100	2014/11/17	15279	15019	114	25504712
GCF_023724105.1	PRJNA906093	SAMN23046545	JAJQLC000000000.1	representative genome	101364	101364	Carassius gibelio	ecotype=wild population from Czech Republic	Cgi1373	latest	Complete Genome	Major	Full	2022/06/16	carGib1.2-hapl.c	IGB Leibniz-Institute of Freshwater Ecology and Inland Fisheries	GCA_023724105.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/724/105/GCF_023724105.1_carGib1.2-hapl.c	na	na	na	haploid	vertebrate_other	1583334954	1582038866	37.500000	50	50	50	NCBI RefSeq	GCF_023724105.1-RS_2023_02	2023/02/25	98729	43901	48441	35835759
GCF_900067755.1	PRJNA382134	SAMEA2300447	CEMB00000000.1	representative genome	103695	103695	Pogona vitticeps	na	na	latest	Scaffold	Major	Full	2017/02/28	pvi1.1	BRAEMBL	GCA_900067755.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/067/755/GCF_900067755.1_pvi1.1	na	na	na	haploid	vertebrate_other	1716675060	1648265429	42.000000	0	13749	13749	NCBI RefSeq	NCBI Pogona vitticeps Annotation Release 100	2017/04/07	21994	18891	2602	na
GCF_001527695.2	PRJNA313429	SAMD00043515	BCNE00000000.2	representative genome	103944	103944	Protobothrops mucrosquamatus	na	PMUCROS	latest	Scaffold	Minor	Full	2016/01/22	P.Mucros_1.0	Okinawa Institute of Science and Technology	GCA_001527695.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/527/695/GCF_001527695.2_P.Mucros_1.0	na	na	na	haploid	vertebrate_other	1673859098	1542262293	40.000000	0	52279	167850	NCBI RefSeq	NCBI Protobothrops mucrosquamatus Annotation Release 101	2019/05/02	22367	20508	1163	29048530;23442168
GCF_027789165.1	PRJNA944973	SAMN31358047	JAPQEY000000000.1	representative genome	105023	105023	Nothobranchius furzeri	strain=MZM-0403	na	latest	Scaffold	Major	Full	2023/01/12	UI_Nfuz_MZM_1.0	University of Idaho at Moscow	GCA_027789165.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/789/165/GCF_027789165.1_UI_Nfuz_MZM_1.0	na	na	na	haploid	vertebrate_other	1513022400	1410454332	44.500000	0	2680	2680	NCBI RefSeq	GCF_027789165.1-RS_2023_03	2023/03/20	36805	24060	11115	na
GCF_000238955.4	PRJNA198780	SAMN03892560	AGTA00000000.5	representative genome	106582	106582	Maylandia zebra	ecotype=Mazinzi reef	#2_Kocher and #3_Kocher	latest	Chromosome	Major	Full	2018/04/10	M_zebra_UMD2a	Broad Institute	GCA_000238955.5	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/955/GCF_000238955.4_M_zebra_UMD2a	na	na	na	haploid	vertebrate_other	957468680	957404580	41.000000	22	1689	1689	NCBI RefSeq	NCBI Maylandia zebra Annotation Release 104	2018/04/19	32471	25898	5149	25186727;26394688
GCF_003597395.1	PRJNA611832	SAMN07840320	PKMU00000000.1	representative genome	106734	106734	Chelonoidis abingdonii	na	Lonesome George	latest	Scaffold	Major	Full	2018/09/25	ASM359739v1	Universidad de Oviedo	GCA_003597395.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/597/395/GCF_003597395.1_ASM359739v1	na	na	na	haploid	vertebrate_other	2300739315	2169548033	43.500000	0	10618	10618	NCBI RefSeq	NCBI Chelonoidis abingdonii Annotation Release 100	2020/03/11	25634	19976	4497	na
GCF_026119805.1	PRJNA910496	SAMN31408225	JAPCYR000000000.1	representative genome	109042	109042	Tympanuchus pallidicinctus	na	F22	latest	Scaffold	Major	Full	2022/11/10	pur_lepc_1.0	Purdue University	GCA_026119805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/119/805/GCF_026119805.1_pur_lepc_1.0	na	na	na	haploid	vertebrate_other	994352574	994346774	41.500000	0	206	206	NCBI RefSeq	GCF_026119805.1-RS_2023_02	2023/02/25	20698	15563	4893	36916502
GCF_001891065.2	PRJNA359802	SAMN04531611	LVHJ00000000.1	representative genome	109280	109280	Hippocampus comes	na	QL1	latest	Scaffold	Minor	Full	2016/12/08	H_comes_QL1_v1.1	South China Sea Institute of Oceanology, Chinese Academy of Sciences	GCA_001891065.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/891/065/GCF_001891065.2_H_comes_QL1_v1.1	na	na	na	haploid	vertebrate_other	492114877	458039678	43.500000	0	32913	55890	NCBI RefSeq	NCBI Hippocampus comes Annotation Release 100	2017/01/11	25928	21184	4593	23316712
GCF_025434085.1	PRJNA867090	SAMN30156018	JANTIC000000000.1	representative genome	109293	109293	Hippocampus zosterae	strain=Florida	na	latest	Chromosome	Major	Full	2022/09/29	ASM2543408v3	University of Idaho at Moscow	GCA_025434085.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/434/085/GCF_025434085.1_ASM2543408v3	na	na	na	haploid	vertebrate_other	544504747	544503167	44.500000	21	212	212	NCBI RefSeq	GCF_025434085.1-RS_2023_02	2023/02/25	29466	20321	8784	na
GCF_017976325.1	PRJNA734320	SAMN12623620	JAGIYV000000000.1	representative genome	109905	109905	Chelmon rostratus	na	fCheRos1	latest	Chromosome	Major	Full	2021/04/15	fCheRos1.pri	Vertebrate Genomes Project	GCA_017976325.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/976/325/GCF_017976325.1_fCheRos1.pri	na	na	na	haploid	vertebrate_other	644191893	644180513	42.500000	24	28	28	NCBI RefSeq	NCBI Chelmon rostratus Annotation Release 100	2021/06/01	24046	22040	1563	25427816
GCF_900964775.1	PRJNA540586	SAMEA4872123	CAAHFQ000000000.1	representative genome	113540	113540	Scleropages formosus	na	na	latest	Chromosome	Major	Full	2019/04/11	fSclFor1.1	SC	GCA_900964775.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/964/775/GCF_900964775.1_fSclFor1.1	na	na	na	haploid	vertebrate_other	784546363	784505003	44.000000	25	71	71	NCBI RefSeq	NCBI Scleropages formosus Annotation Release 101	2019/05/06	27389	23537	3240	16989663
GCF_003984885.1	PRJNA513341	SAMN08784363	RDMT00000000.1	representative genome	114329	114329	Neopelma chrysocephalum	na	na	latest	Scaffold	Major	Full	2018/12/28	ASM398488v2	Smithsonian Institution	GCA_003984885.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/984/885/GCF_003984885.1_ASM398488v2	na	na	na	diploid	vertebrate_other	1142796179	1131512169	42.500000	0	42063	42063	NCBI RefSeq	NCBI Neopelma chrysocephalum Annotation Release 100	2019/01/07	21343	16903	4160	na
GCF_013368585.1	PRJNA667936	SAMN12623619	JABWDM000000000.1	representative genome	118141	118141	Megalops cyprinoides	na	fMegCyp1	latest	Chromosome	Major	Full	2020/06/23	fMegCyp1.pri	Vertebrate Genomes Project	GCA_013368585.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/368/585/GCF_013368585.1_fMegCyp1.pri	na	na	na	haploid	vertebrate_other	959241634	958958536	43.000000	25	206	206	NCBI RefSeq	NCBI Megalops cyprinoides Annotation Release 100	2020/10/08	27986	25356	2242	15186813
GCF_014839835.1	PRJNA940839	SAMN12629497	JACNMV000000000.1	representative genome	118200	118200	Dryobates pubescens	na	bDryPub1	latest	Chromosome	Major	Full	2020/10/02	bDryPub1.pri	Vertebrate Genomes Project	GCA_014839835.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/839/835/GCF_014839835.1_bDryPub1.pri	na	na	na	haploid	vertebrate_other	1187939694	1183936564	45.500000	46	180	180	NCBI RefSeq	GCF_014839835.1-RS_2023_03	2023/03/06	16340	15338	901	na
GCF_020085105.1	PRJNA767607	SAMN19768590	JAHXMP000000000.1	representative genome	119488	119488	Siniperca chuatsi	na	FFG_IHB_CAS	latest	Chromosome	Major	Full	2021/09/24	ASM2008510v1	Chinese Academy of Sciences	GCA_020085105.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/085/105/GCF_020085105.1_ASM2008510v1	na	na	na	haploid	vertebrate_other	718804017	718794717	40.500000	24	64	64	NCBI RefSeq	NCBI Siniperca chuatsi Annotation Release 100	2021/09/30	27696	22572	4496	22409749
GCF_015220075.1	PRJNA675116	SAMN12629496	JADCQO000000000.1	representative genome	120794	120794	Falco rusticolus	na	bFalRus1	latest	Chromosome	Major	Full	2020/11/03	bFalRus1.pri	Vertebrate Genomes Project	GCA_015220075.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/075/GCF_015220075.1_bFalRus1.pri	na	na	na	haploid	vertebrate_other	1195829278	1190483464	42.000000	24	132	132	NCBI RefSeq	NCBI Falco rusticolus Annotation Release 100	2020/11/06	19484	15894	3407	26731535
GCF_000709365.1	PRJNA265115	SAMN02339893	JNOY00000000.1	representative genome	121530	121530	Tauraco erythrolophus	na	BGI_N340	latest	Scaffold	Major	Full	2014/06/25	ASM70936v1	BGI	GCA_000709365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/365/GCF_000709365.1_ASM70936v1	na	na	na	haploid	vertebrate_other	1155540733	1148734661	41.500000	0	59587	134672	NCBI RefSeq	NCBI Tauraco erythrolophus Annotation Release 100	2014/10/30	15194	14922	114	25504712
GCF_000935625.1	PRJNA344660	SAMN02720813	JYOU00000000.1	representative genome	125878	125878	Nanorana parkeri	na	BGI_ZX_2015	latest	Scaffold	Major	Full	2015/03/17	ASM93562v1	BGI-Shenzhen	GCA_000935625.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/625/GCF_000935625.1_ASM93562v1	na	na	na	haploid	vertebrate_other	2053849526	1977771384	42.500000	0	25187	147512	NCBI RefSeq	NCBI Nanorana parkeri Annotation Release 100	2016/09/27	21416	18958	1968	25758045
GCF_963662255.1	PRJNA1066473	SAMEA9679959	CAVLEW000000000.1	representative genome	127875	127875	Cinclus cinclus	na	na	latest	Chromosome	Major	Full	2023/12/11	bCinCin1.1	WELLCOME SANGER INSTITUTE	GCA_963662255.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/662/255/GCF_963662255.1_bCinCin1.1	na	na	na	haploid	vertebrate_other	1170837027	1170705427	43.000000	39	277	277	NCBI RefSeq	GCF_963662255.1-RS_2024_01	2024/01/19	17187	16099	842	na
GCF_000708225.1	PRJNA253829	SAMN02596464	JMFH00000000.1	representative genome	128390	128390	Nipponia nippon	na	BGI_Y956	latest	Scaffold	Major	Full	2014/06/16	ASM70822v1	College of Medicine and Forensics, Xi'an Jiaotong University	GCA_000708225.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/225/GCF_000708225.1_ASM70822v1	na	na	na	haploid	vertebrate_other	1223846297	1189430844	42.000000	0	59554	130029	NCBI RefSeq	NCBI Nipponia nippon Annotation Release 100	2014/10/03	15278	15031	107	25504712
GCF_033807715.1	PRJNA1054198	SAMN37790936	JAWMCI000000000.1	representative genome	129043	129043	Cololabis saira	na	AMF1-May2022	latest	Chromosome	Major	Full	2023/11/22	fColSai1.1	National Insitute of Genetics	GCA_033807715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/807/715/GCF_033807715.1_fColSai1.1	na	na	na	haploid	vertebrate_other	1146345828	1145895828	41.500000	24	758	758	NCBI RefSeq	GCF_033807715.1-RS_2023_12	2023/12/20	46644	23923	21687	11606696
GCF_020740725.1	PRJNA838000	SAMN22550278	JAJGSY000000000.1	representative genome	134902	134902	Corvus hawaiiensis	na	bCorHaw1	latest	Chromosome	Major	Full	2021/11/04	bCorHaw1.pri.cur	Vertebrate Genomes Project	GCA_020740725.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/725/GCF_020740725.1_bCorHaw1.pri.cur	na	na	na	haploid	vertebrate_other	1151594481	1149781254	43.500000	43	187	187	NCBI RefSeq	NCBI Corvus hawaiiensis Annotation Release 100	2022/05/17	21647	16414	5050	na
GCF_949316345.1	PRJNA1062908	SAMEA11296545	CASGFK000000000.1	representative genome	134920	134920	Pungitius pungitius	na	na	latest	Chromosome	Major	Full	2023/04/08	fPunPun2.1	WELLCOME SANGER INSTITUTE	GCA_949316345.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/316/345/GCF_949316345.1_fPunPun2.1	na	na	na	haploid	vertebrate_other	480434100	480286500	44.000000	21	174	174	NCBI RefSeq	GCF_949316345.1-RS_2024_01	2024/01/11	55945	22019	33460	na
GCF_021917145.1	PRJNA810474	SAMN24964577	JAJTOO000000000.1	representative genome	137520	137520	Hypomesus transpacificus	na	Combined female	latest	Chromosome	Major	Full	2022/02/04	fHypTra1	Genomic Variation Lab at University of California Davis	GCA_021917145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/917/145/GCF_021917145.1_fHypTra1	na	na	na	haploid	vertebrate_other	437273953	436919854	45.000000	26	376	376	NCBI RefSeq	NCBI Hypomesus transpacificus Annotation Release 100	2022/02/25	27592	21767	5548	na
GCF_000690725.1	PRJNA251741	SAMN02743342	JMKM00000000.1	representative genome	144197	144197	Stegastes partitus	na	25-593	latest	Scaffold	Major	Full	2014/05/13	Stegastes_partitus-1.0.2	Aquatic Genome Models	GCA_000690725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/725/GCF_000690725.1_Stegastes_partitus-1.0.2	na	na	na	haploid	vertebrate_other	800491834	749737413	41.500000	0	5818	42060	NCBI RefSeq	NCBI Stegastes partitus Annotation Release 100	2014/06/16	23869	22589	1023	na
GCF_001447785.1	PRJNA308133	SAMN04157958	LNDG00000000.1	representative genome	146911	146911	Gekko japonicus	na	JY-2015	latest	Scaffold	Major	Full	2015/11/25	Gekko_japonicus_V1.1	Nantong University	GCA_001447785.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/785/GCF_001447785.1_Gekko_japonicus_V1.1	na	na	na	haploid	vertebrate_other	2490257917	2402030469	45.500000	0	191499	335469	NCBI RefSeq	NCBI Gekko japonicus Annotation Release 100	2016/01/12	20954	19476	652	26366825;26598231
GCF_021292245.1	PRJNA800460	SAMN22851699	JAJNER000000000.1	representative genome	147949	147949	Micropterus dolomieu	ecotype=Adirondacks	WLL.071019.BEF.003	latest	Chromosome	Major	Full	2022/01/11	ASM2129224v1	Cornell University	GCA_021292245.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/292/245/GCF_021292245.1_ASM2129224v1	na	na	na	haploid	vertebrate_other	829570727	826564965	40.500000	23	15019	15019	NCBI RefSeq	NCBI Micropterus dolomieu Annotation Release 100	2022/01/26	31328	24663	5984	na
