##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_002788215.1	PRJNA224116	SAMN00117514	na	representative genome	1073996	1073996	Halohasta litchfieldiae	strain=tADL	na	latest	Complete Genome	Major	Full	2017/11/20	ASM278821v1	JGI-PSF	GCA_002788215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/788/215/GCF_002788215.1_ASM278821v1	na	assembly from type material	na	haploid	archaea	3332022	3332022	59.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3449	3333	57	na
GCF_003149675.1	PRJNA224116	SAMN04867342	LWMS00000000.1	na	1077256	1077256	Methanosphaera cuniculi	strain=DSM 4103	na	latest	Contig	Major	Full	2018/05/23	ASM314967v1	Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory	GCA_003149675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/149/675/GCF_003149675.1_ASM314967v1	na	assembly from type material	na	haploid	archaea	1881477	1881477	28.000000	0	48	48	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/18	1649	1584	57	na
GCF_002287195.1	PRJNA224116	SAMN04229037	LMVN00000000.1	representative genome	1077256	1077256	Methanosphaera cuniculi	strain=1R-7	na	latest	Contig	Major	Full	2017/09/06	ASM228719v1	University of California Santa Barbara	GCA_002287195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/287/195/GCF_002287195.1_ASM228719v1	na	assembly from type material	na	haploid	archaea	1928201	1928201	28.000000	0	29	29	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/13	1685	1639	38	28826405
GCF_947597825.1	PRJNA224116	SAMEA112229970	CANQEZ000000000.1	na	1077256	1077256	Methanosphaera cuniculi	na	Lapin-003-2__bin24	latest	Contig	Major	Full	2022/12/17	Lapin-003-2__bin24	Institut National pour la Recherche Agronomique (FRANCE)	GCA_947597825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/597/825/GCF_947597825.1_Lapin-003-2_bin24	derived from metagenome	na	na	haploid	archaea	1714301	1714301	28.000000	0	7	7	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/31	1502	1456	43	na
GCF_959604805.1	PRJNA224116	SAMEA114122036	CAUHCB000000000.1	na	1077256	1077256	Methanosphaera cuniculi	na	SRR16279946_bin.7_MetaWRAP_v1.3_MAG	latest	Contig	Major	Full	2023/07/23	SRR16279946_bin.7_MetaWRAP_v1.3_MAG	EMG	GCA_959604805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/959/604/805/GCF_959604805.1_SRR16279946_bin.7_MetaWRAP_v1.3_MAG	derived from metagenome	na	na	haploid	archaea	1770583	1770583	28.000000	0	28	28	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/27	1517	1469	42	na
GCF_902383895.1	PRJNA224116	SAMEA5851665	CABLZR000000000.1	na	1080712	1080712	Methanomassiliicoccus luminyensis	na	MGYG-HGUT-02161	latest	Contig	Major	Full	2019/08/16	UHGG_MGYG-HGUT-02161	EMG	GCA_902383895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/383/895/GCF_902383895.1_UHGG_MGYG-HGUT-02161	na	na	na	haploid	archaea	2620233	2620233	60.500000	0	26	26	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/02/11	2653	2589	53	na
GCF_000504205.1	PRJNA224116	SAMN02597164	AZAJ00000000.1	representative genome	1090322	2221	Methanolobus tindarius DSM 2278	strain=DSM 2278	na	latest	Contig	Major	Full	2013/12/05	ASM50420v1	JGI	GCA_000504205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/504/205/GCF_000504205.1_ASM50420v1	na	assembly from type material	na	haploid	archaea	3151883	3151883	40.000000	0	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/03	3007	2937	62	na
GCF_900100335.1	PRJNA224116	SAMN04515672	FNFE00000000.1	representative genome	1095776	1095776	Natronorubrum texcoconense	strain=B4,CECT 8067,JCM 17497	na	latest	Contig	Major	Full	2016/10/21	IMG-taxon 2636416021 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900100335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/100/335/GCF_900100335.1_IMG-taxon_2636416021_annotated_assembly	na	na	na	haploid	archaea	4641793	4641793	63.500000	0	11	11	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/04	4544	4445	54	na
GCF_900104065.1	PRJNA224116	SAMN04489842	FNLC00000000.1	representative genome	1095778	1095778	Natronobacterium texcoconense	strain=DSM 24767	na	latest	Scaffold	Major	Full	2016/10/21	IMG-taxon 2636416047 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900104065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/104/065/GCF_900104065.1_IMG-taxon_2636416047_annotated_assembly	na	assembly from type material	na	haploid	archaea	4009868	4009788	63.000000	0	9	9	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/04/25	4111	4024	54	na
GCF_000234805.1	PRJNA224116	SAMN02603094	na	representative genome	1104324	1104324	Pyrobaculum ferrireducens	strain=1860	na	latest	Complete Genome	Major	Full	2011/11/10	ASM23480v1	Centre Bioengineering RAS	GCA_000234805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/234/805/GCF_000234805.1_ASM23480v1	na	assembly from type material	na	haploid	archaea	2467972	2467972	57.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/09	2842	2756	49	22247528
GCF_000235565.1	PRJNA224116	SAMN02603883	na	representative genome	1110509	301375	Methanothrix harundinacea 6Ac	strain=6Ac	na	latest	Complete Genome	Major	Full	2011/11/16	ASM23556v1	State Key Laboratory of Microbial Resources, Institute of Microbiology, Chinese Academy of Sciences	GCA_000235565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/565/GCF_000235565.1_ASM23556v1	na	na	na	haploid	archaea	2571034	2571034	60.500000	2	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/12	2560	2498	51	22590603
GCF_000337235.1	PRJNA224116	SAMN02471668	AOHW00000000.1	na	1114856	63128	Natronorubrum tibetense GA33	strain=GA33	na	latest	Contig	Major	Full	2013/02/04	ASM33723v1	University of California, Davis	GCA_000337235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/235/GCF_000337235.1_ASM33723v1	na	assembly from type material	na	haploid	archaea	4926841	4926841	62.500000	0	59	59	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/07	4776	4564	60	25393412
GCF_000383975.1	PRJNA224116	SAMN02261315	ARPH00000000.1	representative genome	1114856	63128	Natronorubrum tibetense GA33	strain=GA33	na	latest	Scaffold	Major	Full	2013/04/26	ASM38397v1	JGI	GCA_000383975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/383/975/GCF_000383975.1_ASM38397v1	na	assembly from type material	na	haploid	archaea	4934841	4934341	62.500000	0	5	10	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/04/27	4740	4583	59	na
GCF_000421805.1	PRJNA224116	SAMN02441569	ATXS00000000.1	na	1121945	337243	Halorubrum ezzemoulense DSM 17463	strain=DSM 17463	na	latest	Contig	Major	Full	2013/07/09	ASM42180v1	DOE Joint Genome Institute	GCA_000421805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/421/805/GCF_000421805.1_ASM42180v1	na	assembly from type material	na	haploid	archaea	3591480	3591480	66.500000	0	96	96	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3651	3445	66	na
GCF_002114285.1	PRJNA224116	SAMN06765717	NEDJ00000000.1	na	1121945	337243	Halorubrum ezzemoulense DSM 17463	strain=DSM 17463	na	latest	Contig	Major	Full	2017/04/28	ASM211428v1	University of Sevilla, Spain	GCA_002114285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/114/285/GCF_002114285.1_ASM211428v1	na	assembly from type material	na	haploid	archaea	3603550	3603550	66.500000	0	155	155	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3669	3437	70	na
GCF_003814835.1	PRJNA224116	SAMN10363317	RKRG00000000.1	representative genome	1122229	190974	Methanobrevibacter gottschalkii DSM 11977	strain=DSM 11977	na	latest	Scaffold	Major	Full	2018/11/23	ASM381483v1	DOE Joint Genome Institute	GCA_003814835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/814/835/GCF_003814835.1_ASM381483v1	na	assembly from type material	na	haploid	archaea	1878029	1877932	30.000000	0	6	6	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/05	1899	1848	41	na
GCF_000430905.1	PRJNA224116	SAMN02441137	AUMX00000000.1	representative genome	1122230	71518	Methanocorpusculum bavaricum DSM 4179	strain=DSM 4179	na	latest	Scaffold	Major	Full	2013/07/16	ASM43090v1	DOE Joint Genome Institute	GCA_000430905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/430/905/GCF_000430905.1_ASM43090v1	na	assembly from type material	na	haploid	archaea	1706782	1702614	51.500000	0	27	33	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/03	1776	1709	54	na
GCF_000711905.1	PRJNA224116	SAMN02746094	JONQ00000000.1	representative genome	1122233	660064	Methermicoccus shengliensis DSM 18856	strain=DSM 18856	na	latest	Scaffold	Major	Full	2014/06/25	ASM71190v1	DOE Joint Genome Institute	GCA_000711905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/711/905/GCF_000711905.1_ASM71190v1	na	assembly from type material	na	haploid	archaea	1513583	1511083	54.500000	0	15	17	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/29	1676	1616	52	na
GCF_900176435.1	PRJNA224116	SAMN02745355	FWYE00000000.1	na	1122961	46632	Picrophilus oshimae DSM 9789	strain=DSM 9789	na	latest	Contig	Major	Full	2017/04/08	IMG-taxon 2579779151 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900176435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/435/GCF_900176435.1_IMG-taxon_2579779151_annotated_assembly	na	assembly from type material	na	haploid	archaea	1534155	1534155	36.000000	0	6	6	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/02/06	1635	1576	51	na
GCF_000008265.1	PRJNA224116	SAMN02603345	na	representative genome	1122961	46632	Picrophilus oshimae DSM 9789	strain=DSM 9790	na	latest	Complete Genome	Major	Full	2004/06/08	ASM826v1	Institut of Microbiology and Genetics, University of Goettingen	GCA_000008265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/265/GCF_000008265.1_ASM826v1	na	assembly from synonym type material	na	haploid	archaea	1545895	1545895	36.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/04/23	1632	1574	52	15184674
GCF_020567425.1	PRJNA224116	SAMN22374875	JAJCVJ000000000.1	representative genome	1126234	1126234	Salinirubrum litoreum	strain=XD46	na	latest	Contig	Major	Full	2021/10/25	ASM2056742v1	Jiangsu University	GCA_020567425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/567/425/GCF_020567425.1_ASM2056742v1	na	assembly from type material	na	haploid	archaea	4055248	4055248	67.000000	0	5	5	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/30	3981	3746	52	na
GCF_024464655.1	PRJNA224116	SAMN29881933	JANHAV000000000.1	representative genome	1126236	1126236	Halobellus inordinatus	strain=YC20	na	latest	Contig	Major	Full	2022/07/27	ASM2446465v1	Jiangsu University	GCA_024464655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/464/655/GCF_024464655.1_ASM2446465v1	na	assembly from type material	na	haploid	archaea	3408193	3408193	64.000000	0	23	23	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/10	3439	3189	68	na
GCF_024494595.1	PRJNA224116	SAMN29911640	JANHDI000000000.1	representative genome	1126237	1126237	Halobellus rarus	strain=YC21	na	latest	Contig	Major	Full	2022/07/30	ASM2449459v1	Jiangsu University	GCA_024494595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/494/595/GCF_024494595.1_ASM2449459v1	na	assembly from type material	na	haploid	archaea	3655138	3655138	64.500000	0	25	25	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/15	3589	3348	57	na
GCF_004765785.1	PRJNA224116	SAMN10721380	SBIT00000000.1	representative genome	1126238	1126238	Halorussus ruber	strain=YC25	na	latest	Scaffold	Major	Full	2019/03/29	ASM476578v1	Jiangsu University	GCA_004765785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/765/785/GCF_004765785.1_ASM476578v1	na	assembly from type material	na	haploid	archaea	4318307	4318267	64.000000	0	31	35	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/30	4380	4263	60	na
GCF_024494685.1	PRJNA224116	SAMN29911663	JANHDM000000000.1	representative genome	1126240	1126240	Halorubrum rubrum	strain=YC87	na	latest	Contig	Major	Full	2022/07/30	ASM2449468v1	Jiangsu University	GCA_024494685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/494/685/GCF_024494685.1_ASM2449468v1	na	assembly from type material	na	haploid	archaea	3227153	3227153	68.000000	0	25	25	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3273	3145	57	na
GCF_023077655.1	PRJNA224116	SAMN27400809	JALLGV000000000.1	representative genome	1126241	1126241	Halorientalis brevis	strain=YC89	na	latest	Contig	Major	Full	2022/04/20	ASM2307765v1	Jiangsu University	GCA_023077655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/077/655/GCF_023077655.1_ASM2307765v1	na	assembly from type material	na	haploid	archaea	4598055	4598055	64.000000	0	15	15	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/15	4718	4518	67	na
GCF_004143485.2	PRJNA224116	SAMN10601653	RXOB00000000.2	representative genome	1126242	1126242	Halorussus amylolyticus	strain=YC93	na	latest	Scaffold	Major	Full	2020/01/27	ASM414348v2	Jiangsu University	GCA_004143485.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/143/485/GCF_004143485.2_ASM414348v2	na	assembly from type material	na	haploid	archaea	3779259	3778909	64.500000	0	20	55	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/30	3899	3796	61	na
GCF_003336245.1	PRJNA224116	SAMN09684816	QPHM00000000.1	representative genome	1126245	1126245	Haloplanus salinus	strain=JCM 18368	na	latest	Contig	Major	Full	2018/07/23	ASM333624v1	World Institute of Kimchi	GCA_003336245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/336/245/GCF_003336245.1_ASM333624v1	na	assembly from type material	na	haploid	archaea	3549098	3549098	66.000000	0	4	4	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/05	3694	3536	69	na
GCF_000245095.1	PRJNA224116	SAMN02471813	AHJK00000000.1	na	1132497	43080	Sulfolobus islandicus M.16.2	strain=M.16.2	na	latest	Complete Genome	Major	Full	2012/01/25	ASM24509v2	University of Illinois	GCA_000245095.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/095/GCF_000245095.1_ASM24509v2	na	na	na	haploid	archaea	2645252	2645252	35.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019/10/28	2921	2627	51	22363207
GCF_000245115.1	PRJNA224116	SAMN02471807	AHJL00000000.1	na	1132498	43080	Sulfolobus islandicus M.16.12	strain=M.16.12	na	latest	Contig	Major	Full	2012/01/25	ASM24511v2	University of Illinois	GCA_000245115.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/115/GCF_000245115.1_ASM24511v2	na	na	na	haploid	archaea	2680814	2680814	35.000000	0	5	5	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/03	2999	2672	52	22363207
GCF_000245135.1	PRJNA224116	SAMN02471814	AHJM00000000.1	na	1132499	43080	Sulfolobus islandicus M.16.13	strain=M.16.13	na	latest	Contig	Major	Full	2012/01/25	ASM24513v2	University of Illinois	GCA_000245135.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/135/GCF_000245135.1_ASM24513v2	na	na	na	haploid	archaea	2635815	2635815	35.000000	0	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/03	2906	2622	51	22363207
GCF_000245155.1	PRJNA224116	SAMN02471818	AHJN00000000.1	na	1132500	43080	Sulfolobus islandicus M.16.22	strain=M.16.22	na	latest	Contig	Major	Full	2012/01/25	ASM24515v2	University of Illinois	GCA_000245155.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/155/GCF_000245155.1_ASM24515v2	na	na	na	haploid	archaea	2680985	2680985	35.000000	0	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/03	2994	2639	52	22363207
GCF_000245175.1	PRJNA224116	SAMN02471819	AHJO00000000.1	na	1132501	43080	Sulfolobus islandicus M.16.23	strain=M.16.23	na	latest	Complete Genome	Major	Full	2012/01/25	ASM24517v2	University of Illinois	GCA_000245175.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/175/GCF_000245175.1_ASM24517v2	na	na	na	haploid	archaea	2601131	2601131	35.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019/10/28	2873	2619	51	22363207
GCF_000245195.1	PRJNA224116	SAMN02471824	AHJP00000000.1	na	1132502	43080	Sulfolobus islandicus M.16.30	strain=M.16.30	na	latest	Contig	Major	Full	2012/01/25	ASM24519v2	University of Illinois	GCA_000245195.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/195/GCF_000245195.1_ASM24519v2	na	na	na	haploid	archaea	2608312	2608312	35.000000	0	4	4	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/03	2886	2620	51	22363207
GCF_000245215.1	PRJNA224116	SAMN02471808	AHJQ00000000.1	na	1132503	43080	Sulfolobus islandicus M.16.40	strain=M.16.40	na	latest	Complete Genome	Major	Full	2012/01/25	ASM24521v2	University of Illinois	GCA_000245215.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/215/GCF_000245215.1_ASM24521v2	na	na	na	haploid	archaea	2664783	2664783	35.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019/10/28	2965	2665	52	22363207
GCF_000245235.1	PRJNA224116	SAMN02471809	AHJR00000000.1	na	1132504	43080	Sulfolobus islandicus M.16.43	strain=M.16.43	na	latest	Complete Genome	Major	Full	2012/01/25	ASM24523v2	University of Illinois	GCA_000245235.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/235/GCF_000245235.1_ASM24523v2	na	na	na	haploid	archaea	2589840	2589840	35.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019/10/28	2881	2632	52	22363207
GCF_000245255.1	PRJNA224116	SAMN02471810	AHJS00000000.1	na	1132505	43080	Sulfolobus islandicus M.16.46	strain=M.16.46	na	latest	Contig	Major	Full	2012/01/25	ASM24525v2	University of Illinois	GCA_000245255.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/255/GCF_000245255.1_ASM24525v2	na	na	na	haploid	archaea	2694762	2694762	35.000000	0	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/03	2972	2622	52	22363207
GCF_000245275.1	PRJNA224116	SAMN02471811	AHJT00000000.1	na	1132506	43080	Sulfolobus islandicus M.16.47	strain=M.16.47	na	latest	Complete Genome	Major	Full	2012/01/25	ASM24527v2	University of Illinois	GCA_000245275.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/275/GCF_000245275.1_ASM24527v2	na	na	na	haploid	archaea	2637559	2637559	35.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019/10/28	2930	2594	51	22363207
GCF_000336675.1	PRJNA224116	SAMN02471661	AOMB00000000.1	representative genome	1132509	332168	Halococcus hamelinensis 100A6	strain=100A6	na	latest	Contig	Major	Full	2013/02/04	ASM33667v1	University of California, Davis	GCA_000336675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/336/675/GCF_000336675.1_ASM33667v1	na	assembly from type material	na	haploid	archaea	3419074	3419074	65.500000	0	46	46	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/07	3517	3406	52	25393412
GCF_000259215.1	PRJNA224116	SAMN02470884	AJRK00000000.1	na	1132509	332168	Halococcus hamelinensis 100A6	strain=100A6	na	latest	Contig	Major	Full	2012/04/18	ASM25921v1	School of Biotechnology and Biomolecular Sciences	GCA_000259215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/259/215/GCF_000259215.1_ASM25921v1	na	assembly from type material	na	haploid	archaea	3383679	3383679	65.500000	0	453	453	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/23	3720	3504	51	22461544
GCF_000513855.1	PRJNA224116	SAMN02597199	AZUU00000000.1	na	1150674	94694	Desulfurococcus amylolyticus Z-533	strain=Z-533	na	latest	Scaffold	Major	Full	2014/01/07	ASM51385v1	DOE Joint Genome Institute	GCA_000513855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/855/GCF_000513855.1_ASM51385v1	na	assembly from type material	na	haploid	archaea	1307099	1306999	45.000000	0	1	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/09	1436	1374	52	na
GCF_000258515.1	PRJNA224116	SAMN02470188	AJLF00000000.1	representative genome	1151117	54076	Thermococcus zilligii AN1	strain=AN1	na	latest	Contig	Major	Full	2012/04/11	TheZil1.0	Korea Research Institute of Bioscience and Biotechnology	GCA_000258515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/515/GCF_000258515.1_TheZil1.0	na	assembly from type material	na	haploid	archaea	1764559	1764559	54.500000	0	5	5	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/02/12	1912	1821	52	22740682
GCF_000632495.1	PRJNA224116	SAMN02679956	JFZT00000000.1	representative genome	1160895	1160895	Candidatus Acidianus copahuensis	strain=ALE1	na	latest	Contig	Major	Full	2014/04/15	AciCop1.0	INDEAR	GCA_000632495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/632/495/GCF_000632495.1_AciCop1.0	na	na	na	haploid	archaea	2454023	2454023	35.500000	0	68	68	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/09	2540	2441	57	24812211
GCF_000258425.1	PRJNA224116	SAMN02603095	na	representative genome	1163730	683846	Fervidicoccus fontis Kam940	strain=Kam940	na	latest	Complete Genome	Major	Full	2012/04/10	ASM25842v1	Centre Bioengineering RAS	GCA_000258425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/425/GCF_000258425.1_ASM25842v1	na	assembly from type material	na	haploid	archaea	1319206	1319206	37.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/04/24	1409	1357	49	24366681
GCF_000493245.1	PRJNA224116	SAMN02472127	AJVG00000000.1	na	1172566	1172566	Natrinema sp. J7-1	strain=J7-1	na	latest	Contig	Major	Full	2013/06/17	Nat_J71	Wuhan University	GCA_000493245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/493/245/GCF_000493245.1_Nat_J71	na	na	na	haploid	archaea	3667624	3667624	64.500000	0	42	42	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022/07/26	3751	3553	55	na
GCF_000513435.1	PRJNA224116	SAMEA3138845	CBVY000000000.1	na	1173487	1173487	Halorubrum sp. AJ67	strain=AJ67	na	latest	Scaffold	Major	Full	2013/12/24	HRSP_AJ67	FCEN-UBA	GCA_000513435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/435/GCF_000513435.1_HRSP_AJ67	na	na	na	haploid	archaea	4225006	2796861	63.500000	0	50	50	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3259	2688	55	na
GCF_000308215.1	PRJNA224116	SAMEA3138426	CAJE00000000.1	representative genome	1175296	1080712	Methanomassiliicoccus luminyensis B10	strain=B10	na	latest	Contig	Major	Full	2012/06/06	ASM30821v1	URMITE	GCA_000308215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/308/215/GCF_000308215.1_ASM30821v1	na	assembly from type material	na	haploid	archaea	2620233	2620233	60.500000	0	26	26	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/02/23	2653	2589	53	22887657
GCF_902810565.1	PRJNA224116	SAMEA6605112	CADDYF000000000.1	na	1175444	1175444	Methanocella conradii	na	1	latest	Contig	Major	Full	2020/04/15	MethanocellaB1	RADBOUD UNIVERSITY	GCA_902810565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/810/565/GCF_902810565.1_MethanocellaB1	na	na	na	haploid	archaea	2343956	2343956	52.500000	0	55	55	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/24	2587	2517	54	na
GCF_030019315.1	PRJNA224116	SAMN34587887	JASEFF000000000.1	na	1175444	1175444	Methanocella conradii	na	Yes49-01	latest	Scaffold	Major	Full	2023/05/15	ASM3001931v1	Research Center of Biotechnology RAS	GCA_030019315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/019/315/GCF_030019315.1_ASM3001931v1	derived from metagenome	na	na	haploid	archaea	2369358	2368454	52.500000	0	27	27	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/20	2570	2508	52	na
