##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_000026945.1	PRJNA38659	SAMEA2272258	na	representative genome	573826	42374	Candida dubliniensis CD36	strain=CD36	na	latest	Complete Genome	Major	Full	2009/02/16	ASM2694v1	Wellcome Trust Sanger Institute	GCA_000026945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/945/GCF_000026945.1_ASM2694v1	na	assembly from type material	na	haploid	fungi	14618422	14618422	33.000000	8	8	8	Wellcome Trust Sanger Institute	Annotation submitted by Wellcome Trust Sanger Institute	2017/08/28	6093	5859	112	19745113
GCF_010093595.1	PRJNA625774	SAMN05446164	JAAEJJ000000000.1	representative genome	574789	574789	Mytilinidion resinicola	strain=CBS 304.34	na	latest	Scaffold	Major	Full	2020/01/31	Mytre1	DOE Joint Genome Institute	GCA_010093595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/595/GCF_010093595.1_Mytre1	na	assembly from type material	na	haploid	fungi	47275052	46750081	50.500000	0	73	577	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/04/21	16878	16792	77	na
GCF_000226115.1	PRJNA79337	SAMN02744067	na	representative genome	578455	2587410	Thermothielavioides terrestris NRRL 8126	strain=NRRL 8126	na	latest	Complete Genome	Major	Full	2011/09/16	ASM22611v1	DOE Joint Genome Institute	GCA_000226115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/115/GCF_000226115.1_ASM22611v1	na	na	na	haploid	fungi	36912256	36912256	54.500000	6	6	6	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2019/11/29	9958	9802	152	21964414
GCF_000271645.1	PRJNA225529	SAMN02744056	AFVY00000000.1	representative genome	578456	5217	Tremella mesenterica DSM 1558	strain=Fries	na	latest	Scaffold	Major	Full	2012/06/22	Treme1	DOE Joint Genome Institute	GCA_000271645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/645/GCF_000271645.1_Treme1	na	na	na	haploid	fungi	28639919	27987508	46.500000	0	45	484	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/02/05	8292	8291	0	22745431
GCF_000218685.1	PRJNA225516	SAMN02744068	AEQB00000000.1	representative genome	578457	85982	Serpula lacrymans var. lacrymans S7.9	strain=S7.9	na	latest	Scaffold	Major	Full	2011/06/17	v1.0	US DOE Joint Genome Institute (JGI-PGF)	GCA_000218685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/685/GCF_000218685.1_v1.0	na	na	na	haploid	fungi	42797233	42400076	45.500000	0	46	434	US DOE Joint Genome Institute (JGI-PGF)	Annotation submitted by US DOE Joint Genome Institute (JGI-PGF)	2023/12/29	12908	12905	0	21764756
GCF_000143185.2	PRJNA51487	SAMN02194201	ADMJ00000000.2	representative genome	578458	5334	Schizophyllum commune H4-8	strain=H4-8	na	latest	Scaffold	Major	Full	2022/05/17	Schco3	US DOE Joint Genome Institute (JGI-PGF)	GCA_000143185.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/185/GCF_000143185.2_Schco3	na	na	na	haploid	fungi	38670379	38611179	57.500000	0	25	72	US DOE Joint Genome Institute (JGI-PGF)	Annotation submitted by US DOE Joint Genome Institute (JGI-PGF)	2022/08/29	16467	16187	279	20622885
GCF_001329695.1	PRJNA342700	SAMN00138171	JTAO00000000.1	representative genome	578459	29898	Rhodotorula graminis WP1	strain=WP1	na	latest	Scaffold	Major	Full	2015/10/19	Rhoba1_1	DOE Joint Genome Institute	GCA_001329695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/329/695/GCF_001329695.1_Rhoba1_1	na	na	na	haploid	fungi	21013998	20777263	68.000000	0	26	322	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/02/05	7376	7222	151	26441909
GCF_033458365.1	PRJNA1072703	SAMN06296510	JAULSX000000000.1	representative genome	588809	588809	Neurospora hispaniola	strain=FGSC 10403	na	latest	Contig	Major	Full	2023/11/09	Neuhi1	DOE Joint Genome Institute	GCA_033458365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/458/365/GCF_033458365.1_Neuhi1	na	na	na	haploid	fungi	40807401	40807401	48.000000	0	23	23	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2024/02/06	10876	10446	394	37820761
GCF_000223465.1	PRJNA225504	SAMN00715317	AEIM00000000.1	representative genome	590646	2315449	Yamadazyma tenuis ATCC 10573	strain=ATCC 10573	na	latest	Scaffold	Major	Full	2011/08/25	Candida tenuis v1.0	DOE Joint Genome Institute	GCA_000223465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/465/GCF_000223465.1_Candida_tenuis_v1.0	na	assembly from type material	na	haploid	fungi	10747050	10582270	43.000000	0	25	72	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/09/13	5547	5547	0	21788494
GCF_000300555.1	PRJNA242539	SAMN00188834	AEOL00000000.1	na	597362	5341	Agaricus bisporus var. burnettii JB137-S8	strain=JB137-s8	na	latest	Scaffold	Major	Full	2012/10/16	Agabi_varbur_1	JGI	GCA_000300555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/555/GCF_000300555.1_Agabi_varbur_1	na	na	na	haploid	fungi	32614392	31234014	46.500000	0	2016	2526	JGI	Annotation submitted by JGI	2024/01/02	11443	11255	184	23045686
GCF_000313525.1	PRJNA244785	SAMEA2272653	CAGC00000000.1	representative genome	599839	599839	Fibroporia radiculosa	strain=TFFH 294	na	latest	Scaffold	Major	Full	2012/03/30	ASM31352v1	Forest Products, Mississippi State University	GCA_000313525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/525/GCF_000313525.1_ASM31352v1	na	na	na	haploid	fungi	28378039	28216918	51.000000	0	861	1823	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2015/04/16	9184	9184	0	na
GCF_000223485.1	PRJNA225527	SAMN00714472	AEIK00000000.1	representative genome	619300	340170	Spathaspora passalidarum NRRL Y-27907	strain=NRRL Y-27907	na	latest	Scaffold	Major	Full	2011/08/25	Spathaspora passalidarum v2.0	DOE Joint Genome Institute	GCA_000223485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/485/GCF_000223485.1_Spathaspora_passalidarum_v2.0	na	assembly from type material	na	haploid	fungi	13182099	13079731	37.500000	0	8	26	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/12/29	5978	5978	0	21788494
GCF_000027005.1	PRJNA39439	SAMEA2272385	na	representative genome	644223	460519	Komagataella phaffii GS115	strain=GS115	na	latest	Chromosome	Major	Full	2009/05/25	ASM2700v1	Unit for Molecular Glycobiology, Department for Molecular Biomedical Research, VIB, UGent, Belgium	GCA_000027005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/005/GCF_000027005.1_ASM2700v1	na	na	na	haploid	fungi	9216378	9215851	41.000000	4	4	4	Unit for Molecular Glycobiology, Department for Molecular Biomedical Research, VIB, UGent, Belgium	Annotation submitted by Unit for Molecular Glycobiology, Department for Molecular Biomedical Research, VIB, UGent, Belgium	2023/02/17	5040	5040	0	19465926
GCF_000145635.1	PRJNA225513	SAMN02981249	ADBI00000000.1	representative genome	644352	36779	Gaeumannomyces tritici R3-111a-1	strain=R3-111a-1	na	latest	Scaffold	Major	Full	2010/08/25	Gae_graminis_V2	Broad Institute	GCA_000145635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/635/GCF_000145635.1_Gae_graminis_V2	na	na	na	haploid	fungi	43618147	40880106	57.000000	0	513	1808	Broad Institute	Annotation submitted by Broad Institute	2017/07/12	14749	14458	211	na
GCF_000149035.1	PRJNA225514	SAMN02953757	ACOD00000000.1	representative genome	645133	31870	Colletotrichum graminicola M1.001	strain=M1.001	na	latest	Scaffold	Major	Full	2010/10/12	C_graminicola_M1_001_V1	Broad Institute	GCA_000149035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/035/GCF_000149035.1_C_graminicola_M1_001_V1	na	assembly from type material	na	haploid	fungi	51604658	50866947	49.000000	0	653	1151	Broad Institute	Annotation submitted by Broad Institute	2022/02/25	12399	12019	379	na
GCF_000182565.1	PRJNA319336	SAMN00716787	ACOE00000000.1	representative genome	645134	109760	Spizellomyces punctatus DAOM BR117	strain=DAOM BR117	na	latest	Scaffold	Major	Full	2015/07/29	S_punctatus_V1	Broad Institute	GCA_000182565.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/565/GCF_000182565.1_S_punctatus_V1	na	na	na	haploid	fungi	24131112	23906001	47.500000	0	38	329	Broad Institute	Annotation submitted by Broad Institute	2022/04/18	9169	8950	214	na
GCF_000300595.1	PRJNA242544	SAMN02981278	AEHB00000000.1	representative genome	650164	231932	Phanerochaete carnosa HHB-10118-sp	strain=HHB-10118-sp	na	latest	Scaffold	Major	Full	2012/10/16	Phanerochaete carnosa HHB-10118-Sp v1.0	DOE Joint Genome Institute	GCA_000300595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/595/GCF_000300595.1_Phanerochaete_carnosa_HHB-10118-Sp_v1.0	na	na	na	haploid	fungi	46293325	43133388	53.000000	0	1137	2598	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/02/05	14080	13918	138	22937793
GCF_000004155.1	PRJNA264109	SAMN02953762	ACQJ00000000.2	representative genome	653667	866546	Schizosaccharomyces cryophilus OY26	strain=OY26	na	latest	Scaffold	Major	Full	2013/07/31	SCY4	Broad Institute	GCA_000004155.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/155/GCF_000004155.1_SCY4	na	assembly from type material	na	haploid	fungi	11554764	11523874	37.500000	0	30	198	Broad Institute	Annotation submitted by Broad Institute	2023/12/29	5494	5155	338	21511999
GCF_000280675.1	PRJNA225503	SAMN02981247	ADAH00000000.1	representative genome	655819	176275	Beauveria bassiana ARSEF 2860	strain=ARSEF 2860	na	latest	Scaffold	Major	Full	2012/08/14	ASM28067v1	Zhejiang University, China	GCA_000280675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/280/675/GCF_000280675.1_ASM28067v1	na	na	na	haploid	fungi	33693936	33594836	51.500000	0	235	1226	Zhejiang University, China	Annotation submitted by Zhejiang University, China	2024/01/02	10364	10364	0	22761991
GCF_000187405.1	PRJNA245139	SAMN02981259	ADNI00000000.1	representative genome	655827	92637	Metarhizium acridum CQMa 102	strain=CQMa 102	na	latest	Scaffold	Major	Full	2011/02/08	MetAcr_May2010	Metarhizium genome sequencing Consortium	GCA_000187405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/405/GCF_000187405.1_MetAcr_May2010	na	na	na	haploid	fungi	39422329	38045938	50.000000	0	241	1608	Metarhizium genome sequencing Consortium	Annotation submitted by Metarhizium genome sequencing Consortium	2023/12/29	9974	9849	120	21253567
GCF_000187425.2	PRJNA245140	SAMN02981260	ADNJ00000000.2	representative genome	655844	568076	Metarhizium robertsii ARSEF 23	strain=ARSEF 23	na	latest	Scaffold	Major	Full	2014/12/19	MAA 2.0	Metarhizium genome sequencing Consortium	GCA_000187425.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/425/GCF_000187425.2_MAA_2.0	na	na	na	haploid	fungi	41656800	38960102	51.500000	0	90	90	Metarhizium genome sequencing Consortium	Annotation submitted by Metarhizium genome sequencing Consortium	2023/12/29	11688	11688	0	25368161;21253567
GCF_000143105.1	PRJNA264104	SAMN02953765	ACXQ00000000.2	representative genome	655863	226899	Grosmannia clavigera kw1407	strain=kw1407	na	latest	Scaffold	Major	Full	2011/01/31	Sanger-454-IlluminaPA_2.0	Michael Smith Laboratories at UBC	GCA_000143105.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/105/GCF_000143105.1_Sanger-454-IlluminaPA_2.0	na	na	na	haploid	fungi	29794006	29128709	53.500000	0	289	333	Michael Smith Laboratories at UBC	Annotation submitted by Michael Smith Laboratories at UBC	2023/12/29	8311	8311	0	21262841
GCF_001641265.1	PRJNA342683	SAMN03382554	LAJJ00000000.1	representative genome	655981	655981	Pseudogymnoascus destructans	strain=20631-21	na	latest	Scaffold	Major	Full	2016/05/10	ASM164126v1	US Forest Service	GCA_001641265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/641/265/GCF_001641265.1_ASM164126v1	na	assembly from type material	na	haploid	fungi	35818201	35810421	49.000000	0	83	86	US Forest Service	Annotation submitted by US Forest Service	2023/12/29	9620	9405	215	na
GCF_013085055.1	PRJNA950323	SAMN14572364	na	representative genome	660027	5507	Fusarium oxysporum Fo47	strain=Fo47	na	latest	Complete Genome	Major	Full	2020/05/13	ASM1308505v1	Xi'an Jiaotong University	GCA_013085055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/085/055/GCF_013085055.1_ASM1308505v1	na	na	na	haploid	fungi	50358849	50358849	47.500000	12	12	12	Xi'an Jiaotong University	Annotation submitted by Xi'an Jiaotong University	2023/09/15	16502	16202	295	32552518
GCF_000151355.1	PRJNA51499	SAMN02746079	ACJF00000000.1	representative genome	660122	2747968	Fusarium vanettenii 77-13-4	na	77-13-4	latest	Scaffold	Major	Full	2009/08/27	v2.0	DOE Joint Genome Institute	GCA_000151355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/355/GCF_000151355.1_v2.0	na	na	na	haploid	fungi	51286497	51230363	51.000000	17	209	233	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/08/07	15708	15708	0	19714214
GCF_011745365.1	PRJNA722003	SAMN02744051	WHUS00000000.1	representative genome	660469	5116	Cryphonectria parasitica EP155	strain=EP155	na	latest	Scaffold	Major	Full	2020/03/25	Crypa2	DOE Joint Genome Institute	GCA_011745365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/365/GCF_011745365.1_Crypa2	na	na	na	haploid	fungi	43870411	43800411	51.000000	0	26	33	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/04/20	11709	11588	119	32207662
GCF_000151505.1	PRJNA51485	SAMN02953766	ACYE00000000.1	representative genome	663202	63417	Trichophyton verrucosum HKI 0517	strain=HKI 0517	na	latest	Scaffold	Major	Full	2010/03/17	ASM15150v1	NCBI	GCA_000151505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/505/GCF_000151505.1_ASM15150v1	na	na	na	haploid	fungi	22540967	22539417	48.000000	0	523	523	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2012/09/13	8075	8017	41	na
GCF_000151125.1	PRJNA51431	SAMN02953733	ABSU00000000.1	representative genome	663331	63400	Trichophyton benhamiae CBS 112371	strain=CBS 112371	na	latest	Contig	Major	Full	2010/03/17	ASM15112v2	Arthroderma Genome Sequencing Consortium	GCA_000151125.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/125/GCF_000151125.1_ASM15112v2	na	na	na	haploid	fungi	22224160	22224160	48.500000	0	68	68	Arthroderma Genome Sequencing Consortium	Annotation submitted by Arthroderma Genome Sequencing Consortium	2023/12/29	8031	7973	39	na
GCF_000354255.1	PRJNA295860	SAMN00113370	AIHU00000000.1	representative genome	665024	5016	Bipolaris maydis ATCC 48331	strain=ATCC 48331	na	latest	Scaffold	Major	Full	2013/04/09	CocheC4_1	JGI	GCA_000354255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/354/255/GCF_000354255.1_CocheC4_1	na	na	na	haploid	fungi	32929167	32089410	50.500000	0	207	903	JGI	Annotation submitted by JGI	2024/01/02	12777	12673	96	23236275
GCF_000146945.2	PRJNA20263	SAMN02953621	AAGT00000000.1	representative genome	665079	5180	Sclerotinia sclerotiorum 1980 UF-70	strain=1980	na	latest	Scaffold	Minor	Full	2015/07/16	ASM14694v2	Broad Institute	GCA_000146945.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/945/GCF_000146945.2_ASM14694v2	na	na	na	haploid	fungi	38330312	38001451	42.000000	0	36	679	Broad Institute	Annotation submitted by Broad Institute	2023/04/03	14714	14490	220	na
GCF_000338995.1	PRJNA245122	SAMN02981285	AEIN00000000.1	representative genome	665912	45130	Bipolaris sorokiniana ND90Pr	strain=ND90Pr	na	latest	Scaffold	Major	Full	2013/02/19	Cocsa1	JGI	GCA_000338995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/995/GCF_000338995.1_Cocsa1	na	na	na	haploid	fungi	34409167	33212626	50.000000	0	154	503	JGI	Annotation submitted by JGI	2020/02/06	12304	12210	92	23236275
GCF_000344685.1	PRJNA245137	SAMN02743873	AFVP00000000.1	representative genome	670483	104355	Gloeophyllum trabeum ATCC 11539	strain=ATCC 11539	na	latest	Scaffold	Major	Full	2013/03/21	Glotr1_1	JGI	GCA_000344685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/344/685/GCF_000344685.1_Glotr1_1	na	na	na	haploid	fungi	37178225	34429137	53.000000	0	442	1454	JGI	Annotation submitted by JGI	2024/01/02	11883	11753	123	22745431
GCF_002117355.1	PRJNA445945	SAMN02193972	NEDQ00000000.1	representative genome	670580	104341	Postia placenta MAD-698-R-SB12	strain=MAD-698-R-SB12	na	latest	Scaffold	Major	Full	2017/05/03	PosplRSB12_1	DOE Joint Genome Institute	GCA_002117355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/355/GCF_002117355.1_PosplRSB12_1	na	na	na	haploid	fungi	42452888	39840202	54.000000	0	549	1614	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/03/31	12716	12537	163	na
GCF_000263375.1	PRJNA225533	SAMN02769629	AFQX00000000.1	representative genome	671144	1708541	Wallemia mellicola CBS 633.66	strain=CBS 633.66	na	latest	Scaffold	Major	Full	2012/05/29	Wallemia sebi v1.0	JGI	GCA_000263375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/375/GCF_000263375.1_Wallemia_sebi_v1.0	na	assembly from type material	na	haploid	fungi	9815586	9798416	40.000000	0	56	106	JGI	Annotation submitted by JGI	2017/07/12	5395	5277	116	22326418
GCF_000359705.1	PRJNA245152	SAMN00120049	AIHT00000000.1	representative genome	671987	93612	Exserohilum turcica Et28A	strain=Et28A	na	latest	Scaffold	Major	Full	2013/04/25	Setospaeria trucica Et28A v1.0	JGI	GCA_000359705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/705/GCF_000359705.1_Setospaeria_trucica_Et28A_v1.0	na	na	na	haploid	fungi	43013545	38252428	51.500000	0	407	2126	JGI	Annotation submitted by JGI	2020/02/07	11835	11687	146	23236275;23357949
GCF_010093535.1	PRJNA625772	SAMN05446602	JAAEJD000000000.1	representative genome	673940	673940	Lindgomyces ingoldianus	strain=ATCC 200398	na	latest	Scaffold	Major	Full	2020/01/31	Linin1	DOE Joint Genome Institute	GCA_010093535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/535/GCF_010093535.1_Linin1	na	assembly from type material	na	haploid	fungi	69030646	68103745	42.000000	0	200	1522	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/04/21	16000	15946	45	na
GCF_030913465.1	PRJNA1032070	SAMN05660908	JAHLJV000000000.1	representative genome	681940	681940	Colletotrichum navitas	strain=CBS 125086	na	latest	Contig	Major	Full	2023/08/24	Colna1	DOE Joint Genome Institute	GCA_030913465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/913/465/GCF_030913465.1_Colna1	na	assembly from type material	na	haploid	fungi	52434554	52434554	48.500000	0	702	702	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/10/30	14963	14678	281	na
GCF_001661255.1	PRJNA352844	SAMN00138384	LWUN00000000.1	representative genome	683960	4927	Wickerhamomyces anomalus NRRL Y-366-8	strain=NRRL Y-366-8	na	latest	Scaffold	Major	Full	2016/09/09	Wican1	JGI-PSF	GCA_001661255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/255/GCF_001661255.1_Wican1	na	na	na	haploid	fungi	14145566	13720216	34.500000	0	46	222	JGI-PSF	Annotation submitted by JGI-PSF	2024/01/07	6571	6417	154	27535936
GCF_000203795.2	PRJNA225502	SAMN02746048	ADAR00000000.1	representative genome	684364	109871	Batrachochytrium dendrobatidis JAM81	strain=JAM81	na	latest	Scaffold	Minor	Full	2011/04/12	v1.1	US DOE Joint Genome Institute (JGI-PGF)	GCA_000203795.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/795/GCF_000203795.2_v1.1	na	na	na	haploid	fungi	23810896	23632276	39.500000	0	62	425	US DOE Joint Genome Institute (JGI-PGF)	Annotation submitted by US DOE Joint Genome Institute (JGI-PGF)	2024/01/18	8386	8386	0	na
GCF_029851405.1	PRJNA999184	SAMN32099705	JARTCD000000000.1	representative genome	688661	688661	Lichtheimia ornata	na	CBS 291.66	latest	Scaffold	Major	Full	2023/04/20	ASM2985140v1	Broad Institute	GCA_029851405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/851/405/GCF_029851405.1_ASM2985140v1	na	assembly from type material	na	haploid	fungi	37534108	37432124	43.500000	0	603	603	Broad Institute	Annotation submitted by Broad Institute	2023/07/27	13169	13016	147	na
GCF_009771025.1	PRJNA602459	SAMN11398962	SSNE00000000.1	representative genome	690256	690256	Colletotrichum fructicola	strain=CGMCC3.17371	na	latest	Contig	Major	Full	2019/12/18	ASM977102v1	NIAB EMR	GCA_009771025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/771/025/GCF_009771025.1_ASM977102v1	na	na	na	haploid	fungi	58056435	58056435	53.000000	0	447	447	Harrison Lab NIAB-EMR	Harrison Lab NIAB-EMR Release 1.01	2022/02/28	18126	18083	0	na
GCF_013390195.1	PRJNA670752	SAMN09531620	QPNA00000000.1	representative genome	690259	690259	Colletotrichum siamense	strain=Cg363	na	latest	Contig	Major	Full	2020/07/06	ASM1339019v1	RIKEN	GCA_013390195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/390/195/GCF_013390195.1_ASM1339019v1	na	na	na	haploid	fungi	62936415	62936415	51.000000	0	22	22	RIKEN	Annotation submitted by RIKEN	2022/02/28	15190	15190	0	na
GCF_001890905.1	PRJNA374040	SAMN00788628	MRCK00000000.1	representative genome	690307	5053	Aspergillus aculeatus ATCC 16872	strain=ATCC 16872	na	latest	Scaffold	Major	Full	2016/12/08	Aspac1	JGI	GCA_001890905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/905/GCF_001890905.1_Aspac1	na	assembly from type material	na	haploid	fungi	35424414	35185997	51.000000	0	660	852	JGI	Annotation submitted by JGI	2020/02/03	11152	10830	321	na
GCF_000320565.1	PRJNA264111	SAMN00120232	AEFD00000000.1	representative genome	692275	85929	Sphaerulina musiva SO2202	strain=SO2202	na	latest	Scaffold	Major	Full	2013/02/27	Septoria musiva SO2202 v1.0	JGI	GCA_000320565.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/565/GCF_000320565.1_Septoria_musiva_SO2202_v1.0	na	na	na	haploid	fungi	29352103	28917357	51.000000	0	72	458	JGI	Annotation submitted by JGI	2020/02/05	10228	10144	76	23236275
GCF_000271605.1	PRJNA225512	SAMN02981288	AEJJ00000000.1	representative genome	694068	208960	Fomitiporia mediterranea MF3/22	strain=MF3/22	na	latest	Scaffold	Major	Full	2012/06/29	Fomme1	JGI	GCA_000271605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/605/GCF_000271605.1_Fomme1	na	na	na	haploid	fungi	63354419	56770801	41.000000	0	1412	3952	JGI	Annotation submitted by JGI	2020/02/04	11411	11330	81	22745431
GCF_001661265.1	PRJNA352842	SAMN00760712	AEUO00000000.1	representative genome	698492	5606	Saitoella complicata NRRL Y-17804	strain=NRRL Y-17804	na	latest	Scaffold	Major	Full	2016/09/09	Saico1	JGI-PSF	GCA_001661265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/265/GCF_001661265.1_Saico1	na	assembly from type material	na	haploid	fungi	14136186	14112686	52.500000	0	35	97	JGI-PSF	Annotation submitted by JGI-PSF	2020/02/05	7200	7023	177	27535936
GCF_022836535.1	PRJNA858243	SAMD00334500	BQXU00000000.1	representative genome	700344	700344	Colletotrichum spaethianum	strain=MAFF 239500	na	latest	Contig	Major	Full	2022/03/29	Cspa_1.0	The University of Tokyo	GCA_022836535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/836/535/GCF_022836535.1_Cspa_1.0	na	na	na	haploid	fungi	50915707	50915707	51.000000	0	84	84	The University of Tokyo	Annotation submitted by The University of Tokyo	2023/09/15	13261	12842	419	na
GCF_026319165.1	PRJNA926500	SAMN29758418	JANUHL000000000.1	representative genome	710243	710243	Colletotrichum fioriniae	strain=ACFK16	na	latest	Contig	Major	Full	2022/11/23	ASM2631916v1	Canadian Food Inspection Agency	GCA_026319165.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/319/165/GCF_026319165.1_ASM2631916v1	na	na	na	haploid	fungi	49301785	49301785	52.000000	0	513	513	Canadian Food Inspection Agency	Annotation submitted by Canadian Food Inspection Agency	2023/01/29	12775	12392	383	na
GCF_000338955.1	PRJNA245120	SAMN02981283	AEIF00000000.1	representative genome	717646	1709381	Baudoinia panamericana UAMH 10762	strain=UAMH 10762	na	latest	Scaffold	Major	Full	2013/02/11	Bauco1	JGI	GCA_000338955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/955/GCF_000338955.1_Bauco1	na	assembly from type material	na	haploid	fungi	21875620	21865565	55.000000	0	19	36	JGI	Annotation submitted by JGI	2020/02/03	10541	10500	38	23236275
GCF_000271585.1	PRJNA242547	SAMN02981287	AEJI00000000.1	representative genome	717944	5325	Trametes versicolor FP-101664 SS1	strain=FP-101664 SS1	na	latest	Scaffold	Major	Full	2012/06/22	Trametes versicolor v1.0	JGI	GCA_000271585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/585/GCF_000271585.1_Trametes_versicolor_v1.0	na	na	na	haploid	fungi	44794008	42885174	57.500000	0	283	977	JGI	Annotation submitted by JGI	2022/04/18	14562	14292	268	22745431
